,difference,normalized difference,std,-log(p),electrode A,electrode B,drowsiness,seperation,chunk,atom,participant
117634,-0.014389904305342812,-3.070578198348965,0.0006116245186495741,1.4419205781869449,7,68,awake,long range,post2,sts,3
117635,-0.006070239307117323,-1.295293149953393,0.0008939292755797908,0.33741973674387504,7,68,awake,long range,post2,sts,4
117636,-0.007323169790650516,-1.562648717103024,0.00046162716051276935,0.7199023951017304,7,68,awake,long range,post2,sts,5
117637,-0.014862506124622919,-3.1714239588202675,0.0008384877871130762,1.1620270158910468,7,68,awake,long range,post2,sts,6
117638,0.023838973648491368,5.0868602877987845,0.00900007394001848,0.3475762396271886,7,68,awake,long range,post2,sts,7
117639,0.005481387411920065,1.1696414601935217,0.00043191358795262167,0.4858382226594504,7,68,awake,long range,post2,sts,8
117640,-0.008048890341834777,-1.7175060153362596,0.0009949184432525911,0.5088051116337986,7,68,awake,long range,post2,sts,9
117641,-0.010422287826526272,-2.2239515356031414,0.0007633926195191157,0.7563112824291506,7,68,awake,long range,post2,sts,10
117642,-0.002308848875426553,-0.4926718670071383,0.0005846666929219316,0.12950156604055574,7,68,awake,long range,post2,sts,11
117643,-0.0009347110931520065,-0.19945257754923654,0.002594378481683335,0.025503448559947677,7,68,awake,long range,post2,sts,12
117644,0.0010282612396796023,0.21941470059638798,0.0007043198535440754,0.05338315520111632,7,68,awake,long range,post2,sts,13
117645,-0.0035484822890412275,-0.02900669847068473,0.00043711188830068286,0.25329942757496937,14,9,awake,neighbours,post2,sts,1
117646,0.018918604052697158,0.15464815618147926,0.01639439371698053,0.2917121872037303,14,9,awake,neighbours,post2,sts,2
117647,-0.004765934505263164,-0.03895863466816206,0.0008398076073047955,0.1989623177233148,14,9,awake,neighbours,post2,sts,3
117648,-0.0047217145923796324,-0.03859716360111636,0.000893653590007327,0.2505969012675032,14,9,awake,neighbours,post2,sts,4
117649,0.000513268231595379,0.004195657640577211,0.0004550289641590532,0.03064743191075788,14,9,awake,neighbours,post2,sts,5
117650,0.0010231432512337602,0.008363577823822951,0.0008229488824331929,0.04647418887753025,14,9,awake,neighbours,post2,sts,6
117651,0.03627644656669501,0.2965380299058337,0.014676266011120459,0.3836635885647012,14,9,awake,neighbours,post2,sts,7
117652,-0.006652116724732607,-0.05437703454855142,0.00043010204898372346,0.6344184230297152,14,9,awake,neighbours,post2,sts,8
117653,0.0059218573692700616,0.04840760559163757,0.0009786439651074798,0.2987502743583741,14,9,awake,neighbours,post2,sts,9
117654,-0.0043405151722193105,-0.03548108868876899,0.0006697719501601863,0.2944686879457055,14,9,awake,neighbours,post2,sts,10
117655,0.00045040442898500177,0.0036817840409621642,0.0005919156723638372,0.0220746305979808,14,9,awake,neighbours,post2,sts,11
117656,-0.02391764803893035,-0.1955123199954504,0.003953528092673815,0.6273490655677046,14,9,awake,neighbours,post2,sts,12
117657,0.0038202598516769992,0.031228315818140482,0.0008263719995609931,0.2064607840981959,14,9,awake,neighbours,post2,sts,13
117658,0.0014216245275465375,0.0455700468180855,0.0005658219103583318,0.07826517184827876,90,81,awake,neighbours,post2,sts,1
117659,-0.021824575910487903,-0.6995848247935057,0.016464401507126462,0.27047468231558075,90,81,awake,neighbours,post2,sts,2
117660,-0.0026478512230666412,-0.08487663364300096,0.000980018882765539,0.09091271054531716,90,81,awake,neighbours,post2,sts,3
117661,-5.20253952085159e-05,-0.0016676693806577992,0.0009127210564052194,0.0020635110818100935,90,81,awake,neighbours,post2,sts,4
117662,-4.682992587131882e-05,-0.0015011290766954026,0.0005678583974997041,0.0023988273033324864,90,81,awake,neighbours,post2,sts,5
117663,0.015754237579294134,0.5050006736382607,0.0008666150192962053,1.4303922655707944,90,81,awake,neighbours,post2,sts,6
117664,0.011778105139023026,0.3775461046243398,0.006735990826619736,0.18135712662093356,90,81,awake,neighbours,post2,sts,7
117665,0.00373965893713785,0.11987443206480905,0.000444028860672087,0.28891731667017384,90,81,awake,neighbours,post2,sts,8
117666,0.009973141689616143,0.3196881630225886,0.0008195242511340781,0.7415537086595871,90,81,awake,neighbours,post2,sts,9
117667,-0.0011812424155740536,-0.0378646197629394,0.0005916437216348662,0.07208795893365892,90,81,awake,neighbours,post2,sts,10
117668,0.01971795898417304,0.6320574080250178,0.0007510362625030982,1.563524295762891,90,81,awake,neighbours,post2,sts,11
117669,0.0011132259296115082,0.03568435740135507,0.002443208927947266,0.032596947472265485,90,81,awake,neighbours,post2,sts,12
117670,-0.002714373618054065,-0.08700900305228497,0.0007977620121975492,0.16281646935758995,90,81,awake,neighbours,post2,sts,13
117671,-0.0014294869963088436,0.14337597072027292,0.00044088409770923215,0.0970827240273864,2,26,awake,close range,post2,sts,1
117672,-0.009695003088563692,0.9723981278235738,0.006600666625392602,0.20683963819913015,2,26,awake,close range,post2,sts,2
117673,0.0047801381300155025,-0.4794425876819169,0.00047335820251115927,0.4256235916005363,2,26,awake,close range,post2,sts,3
117674,0.011215128593601109,-1.1248650411037675,0.000657540186102375,1.1731706842930352,2,26,awake,close range,post2,sts,4
117675,-0.0016531317340390125,0.16580729150272236,0.00047248844075263536,0.1180184080657394,2,26,awake,close range,post2,sts,5
117676,-0.0069742130242619145,0.6995058821419908,0.0007793760922385018,0.4323650834965271,2,26,awake,close range,post2,sts,6
117677,0.02041556314742636,-2.0476584898089403,0.010045822676438,0.40678546005523786,2,26,awake,close range,post2,sts,7
117678,-0.004315058212251706,0.4327955843554996,0.0004141733534785428,0.3766557443883781,2,26,awake,close range,post2,sts,8
117679,-0.012940738388641432,1.2979418022685565,0.0007921974158541607,1.1303296741761435,2,26,awake,close range,post2,sts,9
117680,0.0076145530168889265,-0.7637312778755484,0.0007249234160288348,0.5380719165953949,2,26,awake,close range,post2,sts,10
117681,-0.0015120334870149519,0.1516552927883299,0.0007078136007963725,0.06650449037124398,2,26,awake,close range,post2,sts,11
117682,-2.7730009449576647e-05,0.0027812893948539357,0.002582530379616621,0.0007236015377621619,2,26,awake,close range,post2,sts,12
117683,-0.0008034538925295841,0.08058554017480732,0.0007844686599241428,0.04105879166970778,2,26,awake,close range,post2,sts,13
117684,0.00945775333245116,0.6632031306648399,0.0005638766419646308,0.7727479213272281,7,16,awake,neighbours,post2,sts,1
117685,0.005013446635208422,0.3515563778220903,0.014434878231956182,0.06458344870874456,7,16,awake,neighbours,post2,sts,2
117686,-0.0051306019891576606,-0.3597716267064832,0.0004802967858361325,0.4349865804998242,7,16,awake,neighbours,post2,sts,3
117687,-0.002674651219348994,-0.1875537455626431,0.0010051451571460894,0.11464739019244248,7,16,awake,neighbours,post2,sts,4
117688,0.002638076557661066,0.1849890318001036,0.0004925937473225218,0.1854683704774037,7,16,awake,neighbours,post2,sts,5
117689,-0.015258572278873275,-1.0699721751150626,0.0009225715353840828,0.9855809885201884,7,16,awake,neighbours,post2,sts,6
117690,0.08311673707240043,5.828369412841946,0.029654189660713325,1.4984136728798267,7,16,awake,neighbours,post2,sts,7
117691,0.0006205977113220903,0.04351798260798745,0.000438876027231789,0.03949858447484785,7,16,awake,neighbours,post2,sts,8
117692,-0.0011133212214847338,-0.0780690819024479,0.0007408995988647491,0.061161454470024634,7,16,awake,neighbours,post2,sts,9
117693,-0.004387715567392972,-0.3076784304341447,0.0007440720411243595,0.2758454938384741,7,16,awake,neighbours,post2,sts,10
117694,-0.00811358891261568,-0.5689467021000935,0.0007083927176834262,0.4769787663809205,7,16,awake,neighbours,post2,sts,11
117695,0.016703929103634944,1.1713244875951028,0.003775565795882106,0.4175228299606377,7,16,awake,neighbours,post2,sts,12
117696,0.001182867162767991,0.08294583057232842,0.0008276164102095887,0.057958298757329614,7,16,awake,neighbours,post2,sts,13
117697,0.009616850191163206,0.1979529610396764,0.00044611692922765525,1.029706335333231,34,32,awake,neighbours,post2,sts,1
117698,-0.013018804559340926,-0.2679786895387481,0.014205235124090696,0.15720018318246498,34,32,awake,neighbours,post2,sts,2
117699,-0.00013498381490883654,-0.0027785028697014397,0.0007068334882111494,0.00591768557262031,34,32,awake,neighbours,post2,sts,3
117700,-0.01014890802824607,-0.20890482388471665,0.0008385093541776157,0.6603034055807568,34,32,awake,neighbours,post2,sts,4
117701,-0.0031511529235099915,-0.06486323895019377,0.00044242878587607334,0.2620642491732397,34,32,awake,neighbours,post2,sts,5
117702,-0.00419597168989453,-0.08636975765895873,0.0009231834666953114,0.21428651053803768,34,32,awake,neighbours,post2,sts,6
117703,-0.03168178479453286,-0.6521369249218808,0.017694917918346074,0.3817724130815423,34,32,awake,neighbours,post2,sts,7
117704,-0.004044540306830728,-0.08325269853087143,0.0003631158038935152,0.40982541010069506,34,32,awake,neighbours,post2,sts,8
117705,-0.0011707672427670596,-0.024099038436405644,0.001507794682032304,0.03452004535056614,34,32,awake,neighbours,post2,sts,9
117706,0.005268408373372994,0.10844476275961054,0.0006456176931957064,0.3400849566431711,34,32,awake,neighbours,post2,sts,10
117707,-0.005713146573595665,-0.11759924077180113,0.0007946371681440905,0.25912592355066233,34,32,awake,neighbours,post2,sts,11
117708,0.014216200785530313,0.2926258581854767,0.004220260316058014,0.2954734035556089,34,32,awake,neighbours,post2,sts,12
117709,0.011824653771990115,0.24339832490946803,0.0008073010666796145,0.8064621254436324,34,32,awake,neighbours,post2,sts,13
117710,-0.004181681594302816,-0.576644854851114,0.0004864077802226925,0.3013993887413551,27,49,awake,close range,post2,sts,1
117711,-0.09279356040418726,-12.796031444214213,0.011417714320580913,1.7984869599518325,27,49,awake,close range,post2,sts,2
117712,-0.0011692168524134374,-0.16123247716133962,0.0007004875029645372,0.05324886096793545,27,49,awake,close range,post2,sts,3
117713,-2.257685396984607e-05,-0.003113299371758416,0.0007746687870617035,0.00109078883888264,27,49,awake,close range,post2,sts,4
117714,-0.006691849110927474,-0.9227915306879516,0.0004146633506159835,0.7154607941105214,27,49,awake,close range,post2,sts,5
117715,0.0025786748478451443,0.35559368876142183,0.0007045633846242468,0.15100896636139965,27,49,awake,close range,post2,sts,6
117716,0.024636855188180644,3.397369087912332,0.012883432218916538,0.6195848322388957,27,49,awake,close range,post2,sts,7
117717,-0.0007744095280379053,-0.10678940034533872,0.00044933985035467414,0.04858826567005126,27,49,awake,close range,post2,sts,8
117718,0.010033259200028032,1.3835647608766275,0.0009193074620177858,0.7433266870927341,27,49,awake,close range,post2,sts,9
117719,0.0033041353827575892,0.4556331287380909,0.0006737038236776952,0.20486422780005545,27,49,awake,close range,post2,sts,10
117720,0.0011969027888300095,0.16505030796129874,0.0006153920831696991,0.05769524179456453,27,49,awake,close range,post2,sts,11
117721,0.004822917222390281,0.6650698621944835,0.002343010193270846,0.16535211695724225,27,49,awake,close range,post2,sts,12
117722,-0.018463586806905772,-2.546088719142237,0.0007542247271642562,2.252969558139716,27,49,awake,close range,post2,sts,13
117723,0.004978554062868464,0.1742039149095975,0.0004398594201610354,0.442050782831356,52,88,awake,long range,post2,sts,1
117724,0.024381273101943542,0.8531218444560752,0.01623863703908773,0.39301235202718177,52,88,awake,long range,post2,sts,2
117725,-0.005360712462335156,-0.1875759680121657,0.0007420031346449997,0.2917255158615441,52,88,awake,long range,post2,sts,3
117726,-0.0008860770505611029,-0.031004602776244217,0.0007983734101908892,0.04074586223911197,52,88,awake,long range,post2,sts,4
117727,0.010267106554114634,0.3592549430888869,0.0004907585792153708,1.0444468960429067,52,88,awake,long range,post2,sts,5
117728,-0.003378242970941664,-0.11820764495520875,0.0009163613811105008,0.16152539192847412,52,88,awake,long range,post2,sts,6
117729,0.03207429268513802,1.1223072569162806,0.012889205015756178,0.5108114139624091,52,88,awake,long range,post2,sts,7
117730,0.00040918587774317416,0.014317767956005863,0.0004023782202091095,0.028129155451252587,52,88,awake,long range,post2,sts,8
117731,0.001615847463730515,0.0565399010483813,0.000940423913952476,0.07166179278855017,52,88,awake,long range,post2,sts,9
117732,-0.0071928988016851875,-0.2516857535298433,0.000662653990483471,0.5348300188982986,52,88,awake,long range,post2,sts,10
117733,-0.002830207299314635,-0.09903140255591812,0.0006686068693274059,0.13823307320246098,52,88,awake,long range,post2,sts,11
117734,-0.012310178974574374,-0.4307438150773234,0.002552018666178029,0.4732259804311813,52,88,awake,long range,post2,sts,12
117735,0.0003416236474567541,0.011953707052519977,0.0009401304769325797,0.016666089788028818,52,88,awake,long range,post2,sts,13
117736,-0.0007006002900044344,-0.05033183374048122,0.0004709091873101822,0.04189907598702627,6,45,awake,long range,post2,sts,1
117737,-0.004820188788625485,-0.3462872399114963,0.003998171086454725,0.08313165241886734,6,45,awake,long range,post2,sts,2
117738,-0.00854453881544516,-0.6138483143439064,0.0006192378383752426,0.6058216053445226,6,45,awake,long range,post2,sts,3
117739,-0.004650869952173068,-0.3341232033744848,0.0006335390036729372,0.3441636583298407,6,45,awake,long range,post2,sts,4
117740,0.0017977831120681645,0.12915455786849164,0.0004529173464985197,0.1307659457933019,6,45,awake,long range,post2,sts,5
117741,-0.015020618814844216,-1.0790964543607282,0.0007180041728203338,1.4800415212119309,6,45,awake,long range,post2,sts,6
117742,-0.009045402827073976,-0.6498308917415442,0.020593070632937683,0.1246637276100771,6,45,awake,long range,post2,sts,7
117743,0.0008327809614733332,0.05982782692660404,0.00042089551722793823,0.05632933747540594,6,45,awake,long range,post2,sts,8
117744,0.00790610450648338,0.5679825475845465,0.0009394626909335995,0.4825741938025586,6,45,awake,long range,post2,sts,9
117745,-0.001596038456343058,-0.11466101766467245,0.0009187652695805076,0.06373739772175073,6,45,awake,long range,post2,sts,10
117746,-0.005248584350413685,-0.37706361054495297,0.0005799675871616853,0.34445624262558266,6,45,awake,long range,post2,sts,11
117747,-0.009229578589934293,-0.6630622649047683,0.003943663821170766,0.1926432367094243,6,45,awake,long range,post2,sts,12
117748,-0.004879841591801768,-0.3505727576517235,0.0008563972271585723,0.2731877496616611,6,45,awake,long range,post2,sts,13
117749,0.008679774222007395,3.371078305016141,0.00042182986485838936,0.9961546229166892,85,34,awake,long range,post2,sts,1
117750,0.013184059627998963,5.120466989947544,0.01624279679723242,0.17420382417901434,85,34,awake,long range,post2,sts,2
117751,0.00511153196572242,1.9852330342134423,0.0005558307479063862,0.3743653389305576,85,34,awake,long range,post2,sts,3
117752,0.0017003008219460408,0.6603682384192008,0.0006595529324448074,0.1009296541323815,85,34,awake,long range,post2,sts,4
117753,0.00034737397130820205,0.13491420726535364,0.0004232992155995983,0.02255563094442477,85,34,awake,long range,post2,sts,5
117754,-0.0019863553793417095,-0.7714670167771146,0.0008348660956175661,0.10644163422163799,85,34,awake,long range,post2,sts,6
117755,-0.028119302659650326,-10.921064157151198,0.011381262693358388,0.6020007201761174,85,34,awake,long range,post2,sts,7
117756,-0.0005619439322568321,-0.21824957080834687,0.00038930716480043977,0.040516254814172134,85,34,awake,long range,post2,sts,8
117757,0.007103021390693826,2.758694027953155,0.001058119948333024,0.36437406456518456,85,34,awake,long range,post2,sts,9
117758,0.0003013216675357908,0.11702826712769827,0.0006762980204119037,0.016361781303542978,85,34,awake,long range,post2,sts,10
117759,-0.012652538595073173,-4.914033161494629,0.0005306948806914989,1.238610849790097,85,34,awake,long range,post2,sts,11
117760,-0.009726266688494748,-3.777518375910344,0.00284692561874072,0.31023759708819776,85,34,awake,long range,post2,sts,12
117761,-0.00566429973241149,-2.1999187366679,0.0005744969156502601,0.429535942349903,85,34,awake,long range,post2,sts,13
117762,0.000502883928978938,-0.013091139614696134,0.0008074629252360671,0.016061331965378504,50,63,awake,close range,post2,sts,1
117763,-0.015231363509351873,0.3965048289134421,0.010484518166410398,0.2897389462072053,50,63,awake,close range,post2,sts,2
117764,0.006120337796546697,-0.15932542673689262,0.0006655576326197037,0.35993034372126986,50,63,awake,close range,post2,sts,3
117765,-0.007810594955445629,0.2033264201605904,0.0008028551570766764,0.4995347315251134,50,63,awake,close range,post2,sts,4
117766,-0.01052261981966756,0.2739262029139255,0.0007941980076208427,0.6021244665282423,50,63,awake,close range,post2,sts,5
117767,-0.0034114666969971568,0.08880774319424814,0.0007581576730282795,0.1755211004636674,50,63,awake,close range,post2,sts,6
117768,0.02205329035253576,-0.5740941126407889,0.016086918929629768,0.44094971424870816,50,63,awake,close range,post2,sts,7
117769,-0.006588044861465407,0.1715008376673283,0.0005560632441321203,0.4430563300461756,50,63,awake,close range,post2,sts,8
117770,-0.002488855460785025,0.06479020791953016,0.0013070364076069054,0.07478247386490308,50,63,awake,close range,post2,sts,9
117771,-0.01151679142502532,0.2998066069927166,0.001403495060394138,0.35242896834771936,50,63,awake,close range,post2,sts,10
117772,-0.019044015374252543,0.4957562763935558,0.000962938151051836,0.9819379889627732,50,63,awake,close range,post2,sts,11
117773,-0.021233755806676552,0.5527598831284379,0.0024402034093637557,1.0478414997651802,50,63,awake,close range,post2,sts,12
117774,0.0064286633870531676,-0.16735179846903225,0.0007822938367703742,0.3764247128047041,50,63,awake,close range,post2,sts,13
117775,0.004719936230826832,-0.28694204535189005,0.0004074618741535119,0.4698609029343393,18,84,awake,close range,post2,sts,1
117776,0.0248408141366291,-1.5101632030570558,0.009681833907136056,0.8226477957392097,18,84,awake,close range,post2,sts,2
117777,-0.004321013501978279,0.2626900855466811,0.0005298551847576998,0.3227987604784721,18,84,awake,close range,post2,sts,3
117778,-0.0031555527735324523,0.19183750007881226,0.0005514977345400172,0.2413935854572485,18,84,awake,close range,post2,sts,4
117779,0.0013778741974499673,-0.08376597079249673,0.00043652522065234736,0.09994281365764864,18,84,awake,close range,post2,sts,5
117780,-0.0052728918481151745,0.32055822320981386,0.0008751197263780347,0.2804115157097848,18,84,awake,close range,post2,sts,6
117781,-0.005976472138648957,0.3633314213552631,0.010268149158368836,0.12827525637717996,18,84,awake,close range,post2,sts,7
117782,-0.0026127447900024664,0.15883823368826944,0.0003633224828458698,0.237510349441302,18,84,awake,close range,post2,sts,8
117783,-0.0021035948596042557,0.12788516244441456,0.0009645683844734515,0.10477260827907564,18,84,awake,close range,post2,sts,9
117784,-0.0060832893948935185,0.36982522984901095,0.0008161606075054814,0.35159725576414524,18,84,awake,close range,post2,sts,10
117785,-0.005205152919377161,0.3164401280043992,0.00068865750901513,0.2772644573923543,18,84,awake,close range,post2,sts,11
117786,0.017183474322643,-1.0446457382597134,0.0020125473978939747,1.0121673637163076,18,84,awake,close range,post2,sts,12
117787,0.00268208095297039,-0.16305343055659294,0.0005659540722060338,0.22204827673171912,18,84,awake,close range,post2,sts,13
117788,-0.008648639452188123,1.1466093276038742,0.0005029778761738161,0.7591089625534042,2,76,awake,close range,post2,sts,1
117789,0.03904031871262785,-5.1758422623574365,0.012980589999323172,1.2320644428544605,2,76,awake,close range,post2,sts,2
117790,0.004590141900440634,-0.608546528869235,0.000389957632496356,0.523972529566393,2,76,awake,close range,post2,sts,3
117791,-0.0013956950267613524,0.185036842502438,0.0005825637402037162,0.09044715713086623,2,76,awake,close range,post2,sts,4
117792,-0.0007806933851755215,0.10350186551185483,0.0004994075470358204,0.0488551880347043,2,76,awake,close range,post2,sts,5
117793,-0.01006080671091494,1.3338300066418125,0.0009237295679886082,0.6174944340717579,2,76,awake,close range,post2,sts,6
117794,0.0021136003592151266,-0.2802144661134902,0.007627864375396255,0.05298549248543725,2,76,awake,close range,post2,sts,7
117795,-0.00412497816293092,0.5468765883843444,0.0003625321048400084,0.4198812576527248,2,76,awake,close range,post2,sts,8
117796,0.006160899415718291,-0.8167926036857286,0.0008117637767105108,0.4202557035745806,2,76,awake,close range,post2,sts,9
117797,-0.004640219125009976,0.6151856092828825,0.0008757638709189536,0.20630951638451267,2,76,awake,close range,post2,sts,10
117798,-0.002285951007887005,0.3030641712582405,0.0006123650575118395,0.11877743369359275,2,76,awake,close range,post2,sts,11
117799,-0.01625397126405948,2.1549002204341803,0.002390434595679028,0.7396292003853633,2,76,awake,close range,post2,sts,12
117800,0.020237265423488773,-2.682992790721189,0.0007740181722939647,1.9992168783674256,2,76,awake,close range,post2,sts,13
117801,0.011530563102902895,8.454068512773357,0.0004043743772884474,1.7165582282541925,7,34,awake,long range,post2,sts,1
117802,-0.028206021290344125,-20.680311475966032,0.004532794119198452,0.6160056400174796,7,34,awake,long range,post2,sts,2
117803,-0.002815282844675173,-2.0641311130527034,0.0006689389547628193,0.14503323196589207,7,34,awake,long range,post2,sts,3
117804,0.010896863430011252,7.9894476262357985,0.0009789189095332279,0.676678356684037,7,34,awake,long range,post2,sts,4
117805,0.002379849013492135,1.7448763282908015,0.00044636177951559686,0.17320807905257396,7,34,awake,long range,post2,sts,5
117806,-0.004709258491604219,-3.4527710032096137,0.0006491951181930664,0.3127116340104512,7,34,awake,long range,post2,sts,6
117807,-0.05951384822505399,-43.63482909405649,0.01083286793265634,1.369605186819682,7,34,awake,long range,post2,sts,7
117808,0.0028337773599344824,2.077691066518755,0.0004177743846958295,0.22225692399013225,7,34,awake,long range,post2,sts,8
117809,0.012741082179443294,9.341606364807248,0.001033889793323795,0.7529745490638141,7,34,awake,long range,post2,sts,9
117810,-0.003547848978395399,-2.601239685230684,0.0006169415097043424,0.23353031841992575,7,34,awake,long range,post2,sts,10
117811,0.0003808469414695349,0.27923234167575484,0.0005811278641706963,0.01866293511701936,7,34,awake,long range,post2,sts,11
117812,0.0025081349022824245,1.8389339804085971,0.002816977236365943,0.06729605760045254,7,34,awake,long range,post2,sts,12
117813,-0.01089266426294798,-7.98636884805882,0.0007483881147228101,1.0333489474843809,7,34,awake,long range,post2,sts,13
117814,-0.00546917612594167,-0.9745446776029923,0.00043916120031207886,0.4989868063645055,65,44,awake,long range,post2,sts,1
117815,-0.007337578081597511,-1.3074725518527752,0.011894605277797213,0.13233077193608805,65,44,awake,long range,post2,sts,2
117816,0.0021067863822258406,0.37540525453294826,0.0006936096669646177,0.09887732019287472,65,44,awake,long range,post2,sts,3
117817,0.0025544027234274524,0.4551653706603199,0.00059326773767669,0.17546012352936952,65,44,awake,long range,post2,sts,4
117818,-0.001538183206949692,-0.2740866673502904,0.00046156017973708694,0.10490847889533916,65,44,awake,long range,post2,sts,5
117819,0.005189595458095416,0.9247265979624608,0.0008082904616469869,0.28832516536627184,65,44,awake,long range,post2,sts,6
117820,0.010965159391551885,1.9538660811120718,0.023811800740224404,0.1276868337858302,65,44,awake,long range,post2,sts,7
117821,0.019346734225211784,3.4473669221858376,0.0004157696721250457,3.4449771455516185,65,44,awake,long range,post2,sts,8
117822,-0.003996177299674185,-0.7120731218881413,0.0007289810226705452,0.279049086365401,65,44,awake,long range,post2,sts,9
117823,-0.0011932951996150509,-0.2126315662203728,0.0007069867133004023,0.0646123596577838,65,44,awake,long range,post2,sts,10
117824,0.002345503225815407,0.4179418677297563,0.0005104796117178602,0.15340999699486238,65,44,awake,long range,post2,sts,11
117825,0.012046858857178851,2.146612562980264,0.002462595143535418,0.473904257802344,65,44,awake,long range,post2,sts,12
117826,0.0010655569716663364,0.18987007393940816,0.0007027385849892732,0.06928831944704432,65,44,awake,long range,post2,sts,13
117827,-0.00016549645119848938,0.009578296200615309,0.00036566135896562153,0.01296151313036048,86,6,awake,neighbours,post2,sts,1
117828,-0.06867758589796727,3.974793751226588,0.008532541928464045,1.6660882730607045,86,6,awake,neighbours,post2,sts,2
117829,0.008217667974879666,-0.4756069231194878,0.0005603041934737362,0.6875904988828203,86,6,awake,neighbours,post2,sts,3
117830,-0.009768399104265071,0.5653572590161386,0.0006729993097130338,0.7890167076268801,86,6,awake,neighbours,post2,sts,4
117831,-0.007653468396454692,0.4429532278935082,0.0004797901882026837,0.6436439505872735,86,6,awake,neighbours,post2,sts,5
117832,0.002861025156189309,-0.16558509977066518,0.0007645244061123665,0.16694489044265984,86,6,awake,neighbours,post2,sts,6
117833,0.01840976273108804,-1.0654860520841152,0.006835432638792256,0.5055461415681595,86,6,awake,neighbours,post2,sts,7
117834,-0.008885479722391263,0.5142572910131469,0.00040946011835528656,1.0241976535126245,86,6,awake,neighbours,post2,sts,8
117835,0.009025396677127944,-0.5223551446302538,0.0011501736439684545,0.4754639766947957,86,6,awake,neighbours,post2,sts,9
117836,-0.003956267766958677,0.2289735172352929,0.0007737964503980374,0.21067662330519976,86,6,awake,neighbours,post2,sts,10
117837,0.0023956734191947627,-0.1386523363057935,0.00048779389868386006,0.15483033116856332,86,6,awake,neighbours,post2,sts,11
117838,0.030105870740091488,-1.7424116664603504,0.0026778560477377987,1.5693590188934374,86,6,awake,neighbours,post2,sts,12
117839,0.011930205508702529,-0.6904742746387563,0.0005740495288722794,1.4201344517974226,86,6,awake,neighbours,post2,sts,13
117840,0.008239370411309822,-0.5815723776558837,0.00035115966242860104,1.0378821761270174,15,34,awake,close range,post2,sts,1
117841,0.018092682837651964,-1.277064150632636,0.017138380401880926,0.27454077727836984,15,34,awake,close range,post2,sts,2
117842,-0.0049672101732550974,0.3506083701263318,0.0004105191276382192,0.5106016547659346,15,34,awake,close range,post2,sts,3
117843,-0.0008804343921070512,0.06214507871679861,0.0005818707961840852,0.06252590655614107,15,34,awake,close range,post2,sts,4
117844,-0.0018798951649787452,0.1326915827621696,0.0004128676360032388,0.14353956199625773,15,34,awake,close range,post2,sts,5
117845,-0.0006077926460216107,0.042900779625509824,0.000705841671746609,0.03460344122439917,15,34,awake,close range,post2,sts,6
117846,0.0031192713227245136,-0.2201724099235298,0.007572340082942591,0.047971404554441474,15,34,awake,close range,post2,sts,7
117847,-0.0008410034596384107,0.05936186349473526,0.0004231971506159605,0.056667449456074735,15,34,awake,close range,post2,sts,8
117848,0.009182281489526038,-0.6481273460941945,0.0008381260950601339,0.683187426683643,15,34,awake,close range,post2,sts,9
117849,-0.010123674343275943,0.714575151318739,0.0006209931091527522,0.9585002933969722,15,34,awake,close range,post2,sts,10
117850,-0.008045089695962314,0.5678591578445443,0.0007099697317807665,0.4399293542948153,15,34,awake,close range,post2,sts,11
117851,0.01142585754791207,-0.8064891865736971,0.0019943718051692104,0.5879751143346538,15,34,awake,close range,post2,sts,12
117852,-0.009008862677509985,0.6358866546578689,0.0006852242187140436,0.774915667686045,15,34,awake,close range,post2,sts,13
117853,0.003372333478105557,-0.17701494895332534,0.0005848552525545142,0.2101787250477528,51,44,awake,neighbours,post2,sts,1
117854,-0.041937372302457365,2.201307155876631,0.023873753884644917,0.6162757742125312,51,44,awake,neighbours,post2,sts,2
117855,-0.011309524577406764,0.5936408509874461,0.0008003993273677862,0.7000418303403086,51,44,awake,neighbours,post2,sts,3
117856,0.0052990485569152325,-0.27814888886092,0.0011141458220516823,0.19998230593513147,51,44,awake,neighbours,post2,sts,4
117857,-0.008693249873029106,0.4563116881836983,0.0008304554158961723,0.42113118041956255,51,44,awake,neighbours,post2,sts,5
117858,0.002202809207448096,-0.11562621607320613,0.0008212607182022543,0.11192432202293456,51,44,awake,neighbours,post2,sts,6
117859,0.03894816497285359,-2.0444026307767103,0.01652363905579221,0.7112118282241179,51,44,awake,neighbours,post2,sts,7
117860,-0.012941088933175441,0.6792822275077481,0.00041564878279914215,1.7764312307037775,51,44,awake,neighbours,post2,sts,8
117861,-0.00022121169682164752,0.011611478365051758,0.00119748209829878,0.007317233992802557,51,44,awake,neighbours,post2,sts,9
117862,-0.0001906649461227705,0.01000806887107454,0.001474045899649358,0.004367226260476298,51,44,awake,neighbours,post2,sts,10
117863,0.010703881214385577,-0.5618504216941543,0.0007466689572454813,0.6044380210880252,51,44,awake,neighbours,post2,sts,11
117864,-0.020650758684302318,1.0839654553981797,0.004019602887678944,0.5195154107136277,51,44,awake,neighbours,post2,sts,12
117865,-0.000905895998110107,0.047550793806004216,0.001028042256762681,0.037024974779317835,51,44,awake,neighbours,post2,sts,13
117866,-0.003850263237258983,-0.11863659895882513,0.0005271573952916794,0.2481116300739407,26,59,awake,close range,post2,sts,1
117867,-0.05820307012002626,-1.7933875848233276,0.008979166293466382,1.0111954184642775,26,59,awake,close range,post2,sts,2
