,Weight vectors,Accuracy,Strategy,Time period,Drowsiness
7854,"[[  -0.8060756   -13.93762059  349.73806607 -122.35381225 -318.18918705
    -6.32718449   17.55162245  -53.05660243   -0.8060756   -13.9376206
     4.76370013 -472.50568104  162.70780792  625.81024031  -65.33822899
    -0.96889254]]",0.54296875,PhiID prediction,post1,light drowsy
7855,"[[ 5.18746264e+00 -6.07601666e+01  3.46968261e+02  1.82594305e+02
  -1.66665941e+02 -8.59659904e+00  3.95102098e+01  2.12151774e+02
   5.18746264e+00 -6.07601666e+01  6.78450883e+00 -3.86962084e+02
  -1.42366080e+02  4.58875739e+02 -2.67956701e+02 -3.67120282e-02]]",0.54921875,PhiID prediction,post1,light drowsy
7856,"[[   2.29766676  -21.25415504  302.69865535 -586.86015715 -216.92916337
    -2.89332631   49.46485221 -187.63721712    2.29766677  -21.25415504
     1.18427523 -709.64822971  620.19316924  714.20822089  187.55542656
     6.09854326]]",0.5609375,PhiID prediction,post1,light drowsy
7857,"[[   1.68238655  -70.61626001  130.86810511 -322.8916934    94.54409168
    -5.84392985   87.37600464 -137.05396016    1.68238655  -70.61626002
     5.445684   -389.29412478  342.91386245  444.44648478   90.46782332
    -6.71229619]]",0.56875,PhiID prediction,post1,light drowsy
7858,"[[   1.64756102  -58.51713689  465.93301146  103.12542066 -295.39655968
    -9.98226943   52.344771    106.16208073    1.64756101  -58.51713692
     8.405673   -650.91283098  -61.59456962  585.60805586  -11.43518733
     2.69562053]]",0.54296875,PhiID prediction,post1,light drowsy
7859,"[[   2.22364098  -43.74707351  280.66694301 -666.58198289 -144.65414154
    -8.59887217   60.77726023  -78.36754726    2.22364098  -43.74707353
     7.02069246 -941.15469122  693.52036632  837.02072742  180.69407492
     4.2493912 ]]",0.54140625,PhiID prediction,post1,light drowsy
7860,"[[   1.58306261  -22.22604275   27.68440592 -199.49265226   80.17978164
   -13.23531385   70.21918281   -6.06686366    1.58306261  -22.22604274
    11.998346   -637.39170456  255.98077264  720.14887497  -45.46049656
     9.0169809 ]]",0.5453125,PhiID prediction,post1,light drowsy
7861,"[[   3.07287995  -78.43385455  378.33439835  -75.07385335 -148.15022609
   -18.09721463   65.24813115  244.55095893    3.07287995  -78.43385455
    16.56302419 -567.46099402  105.50412627  406.14087038  -61.50430894
     0.80297907]]",0.5625,PhiID prediction,post1,light drowsy
7862,"[[-4.06471470e-02 -7.70518783e+01 -1.03819225e+02 -6.32834280e+01
   2.87062433e+02 -3.81446267e+00  5.49106650e+01  3.06904249e+02
  -4.06471452e-02 -7.70518783e+01  2.12640735e+00 -4.65548601e+02
   1.04757436e+02  1.90130870e+02 -2.34847980e+01 -6.63270845e-02]]",0.55859375,PhiID prediction,post1,light drowsy
7863,"[[    2.36362321  -131.47208858   712.73520153  -176.07064445
   -409.28057378   -20.0419191     59.37484944   266.99086751
      2.3636232   -131.47208861    18.18325357 -1336.58743627
    224.65779702   941.85706403   134.52151941     2.18414922]]",0.5171875,PhiID prediction,post1,light drowsy
7864,"[[ 6.28721352e-01  1.21884729e+01  4.01087685e+02  6.03125025e+01
  -3.61783542e+02 -4.70401598e+00  6.86200977e+01  1.43610021e+02
   6.28721345e-01  1.21884729e+01  3.71975258e+00 -6.96883792e+02
  -3.17347308e+01  6.97195597e+02 -1.24431724e+02  1.85588657e+00]]",0.56953125,PhiID prediction,post1,light drowsy
7865,"[[   1.44993685 -105.03713933  171.18418189 -409.22877968  101.75374529
    -8.53442465   72.91522622   10.5417259     1.44993685 -105.03713932
     7.22845754 -779.4478525   425.25080189  437.4299141   344.21004354
    -1.10538965]]",0.5328125,PhiID prediction,post1,light drowsy
7866,"[[   2.88905033   -1.82132234  324.72223674 -451.05229487 -283.25816185
    -5.77607258   36.45873486 -260.40860145    2.88905034   -1.82132232
     3.73780792 -732.08346965  489.580784    777.91161991  225.33027973
     4.18987141]]",0.5703125,PhiID prediction,post1,light drowsy
7867,"[[-8.14037077e-01 -5.01249747e+01  1.87381343e+02 -3.67532999e+02
  -7.45010436e+01 -2.53172400e+00  4.39571151e+01 -1.63322297e+02
  -8.14037075e-01 -5.01249747e+01  1.60968922e+00 -7.05224664e+02
   3.90115309e+02  6.83196028e+02  1.84251921e+02  4.55465741e-01]]",0.5625,PhiID prediction,post1,light drowsy
7868,"[[   3.16649153  -68.14967583  495.33121144 -318.72096846 -289.2302477
   -17.97036428   69.47513336  200.12109514    3.16649153  -68.14967583
    16.68602243 -775.6071207   368.39688852  624.27516259  -24.92706428
     2.11456326]]",0.55078125,PhiID prediction,post1,light drowsy
7869,"[[ 3.26385636e+00 -2.88289496e+01  2.13705866e+02 -2.85451567e+02
  -7.28794092e+01  3.47379338e-01  8.24072081e+01 -4.05561580e+01
   3.26385636e+00 -2.88289496e+01 -1.21800551e+00 -4.65568431e+02
   3.30547811e+02  3.71567419e+02  1.52627883e+02  5.48326548e+00]]",0.59375,PhiID prediction,post1,light drowsy
7870,"[[ 2.96648635e-01 -7.07260554e+01  2.64754122e+02 -4.82314094e+02
  -5.41687456e+01 -1.45738394e+01  6.89948862e+01 -1.36603289e+02
   2.96648635e-01 -7.07260554e+01  1.44168301e+01 -6.85648082e+02
   4.89669016e+02  7.04123061e+02  1.42248111e+02 -2.79503968e+00]]",0.534375,PhiID prediction,post1,light drowsy
7871,"[[   2.65954565  -27.46390355   92.55578799 -302.56246573   27.64810605
     3.97323977   52.42568495 -389.41195679    2.65954565  -27.46390356
    -5.26155391 -579.2153498   333.81086779  547.98127619  451.28672829
    -1.03326134]]",0.56875,PhiID prediction,post1,light drowsy
7872,"[[-3.79935647e-01 -5.30497011e+01  3.06296617e+02 -2.69822679e+02
  -1.75584090e+02  7.26097358e+00  4.79947571e+01 -1.31000980e+02
  -3.79935651e-01 -5.30497011e+01 -8.66965232e+00 -5.27586182e+02
   2.96608927e+02  5.66540064e+02  9.70012481e+01  3.18311043e+00]]",0.53984375,PhiID prediction,post1,light drowsy
7873,"[[   2.42952187  -11.95226859  353.03225033 -224.77046323 -255.16669425
   -13.11075805   76.4840184   155.81766344    2.42952187  -11.95226858
    11.32925641 -675.80689085  285.68954233  571.55079446  -25.39578461
     5.24083015]]",0.54140625,PhiID prediction,post1,light drowsy
7874,"[[   3.5041601     1.94256758  697.20258765 -309.15269863 -599.61712313
   -12.72650725   78.87563859  -11.89065246    3.5041601     1.94256758
    11.53569625 -843.40781228  339.25873465  909.60048109  -17.9791574
    -1.45823742]]",0.56875,PhiID prediction,post1,light drowsy
7875,"[[   2.18909552  -27.44921152  416.53401492  -76.4641879  -277.14568928
    -5.69237125   85.34846225   89.98653742    2.18909553  -27.4492115
     4.70196151 -579.62952412  127.11067967  357.02753268  159.12383392
     3.45201936]]",0.53671875,PhiID prediction,post1,light drowsy
7876,"[[ 2.20377620e+00 -1.16361032e+02  7.56273072e+01 -6.16832613e+02
   2.30321164e+02 -1.90595956e+01  7.86223863e+01  3.55051508e+01
   2.20377619e+00 -1.16361032e+02  1.79140311e+01 -9.35964433e+02
   6.36666928e+02  5.89946438e+02  3.19380197e+02 -1.33810538e-01]]",0.5453125,PhiID prediction,post1,light drowsy
7877,"[[ 1.06501408e+00 -7.21912982e+01  8.08953018e+02 -6.78214103e+01
  -6.17838132e+02 -6.83325150e+00  6.31462828e+01  2.50394009e+02
   1.06501409e+00 -7.21912983e+01  5.67381397e+00 -9.87221869e+02
   8.76609869e+01  6.58455365e+02  8.32179993e+01 -6.65499017e-01]]",0.546875,PhiID prediction,post1,light drowsy
7878,"[[ 1.69839721e+00 -6.25260927e+01  2.94959196e+02 -4.64779253e+02
  -8.20688106e+01 -5.01914801e+00  7.26476697e+01 -1.95501575e+02
   1.69839720e+00 -6.25260927e+01  4.06155434e+00 -5.65593208e+02
   4.91390905e+02  5.89923088e+02  2.11549354e+02 -4.26993819e-02]]",0.54453125,PhiID prediction,post1,light drowsy
7879,"[[   3.03540253  -79.22939557  355.32635798 -427.17199803 -113.57001082
   -19.54164235   69.78426251   40.1945127     3.03540253  -79.22939557
    17.80050455 -739.93795122  463.4757854   527.62176723  211.56707938
    -5.3582655 ]]",0.54375,PhiID prediction,post1,light drowsy
7880,"[[    3.36804816   -46.50220708   122.69143847  -667.59474609
     79.40413548   -19.51522185    89.45550891   -95.17291577
      3.36804816   -46.50220709    17.49465917 -1047.96138956
    732.32324043   712.5308854    487.68273375     9.30511395]]",0.546875,PhiID prediction,post1,light drowsy
7881,"[[   1.58065324 -101.45657048  754.16083425 -183.66467992 -481.2628768
    -7.67775901   82.5896566    87.61335347    1.58065322 -101.45657054
     5.95583957 -805.42632888  249.01869268  779.82425283  -31.85844182
     6.15855494]]",0.53984375,PhiID prediction,post1,light drowsy
7882,"[[    1.27934116    14.56654397   618.42393525  -529.38626091
   -606.15392099    -5.94488125    56.52128679  -274.90900358
      1.27934116    14.56654397     3.86511508 -1066.04539021
    565.19930217  1132.0118087    225.12873191    -1.77889784]]",0.54453125,PhiID prediction,post1,light drowsy
7883,"[[   1.48784077  -84.13435519  786.6968242    80.34958436 -571.38030368
   -20.22735051   48.95735137  362.27399133    1.48784078  -84.13435519
    18.23229558 -658.9409458   -16.65990511  497.95427358 -158.37991458
     2.58224311]]",0.55234375,PhiID prediction,post1,light drowsy
7884,"[[ 3.10842457e+00 -8.31169684e+01  1.76071409e+02 -7.31850529e+02
   5.02027775e+01 -3.36895637e+00  6.67549710e+01 -3.35189759e+02
   3.10842456e+00 -8.31169685e+01  2.07763054e+00 -8.20580492e+02
   7.60078735e+02  6.29870672e+02  5.36137188e+02 -7.16769569e-01]]",0.5546875,PhiID prediction,post1,light drowsy
7885,"[[-9.31830608e-01 -1.02393824e+02  4.99422433e+02 -4.60963605e+02
  -2.85368826e+02 -6.00190490e+00  3.23689495e+01 -1.93027783e+02
  -9.31830601e-01 -1.02393824e+02  4.42268427e+00 -9.41711646e+02
   4.94532147e+02  9.07468894e+02  2.38421816e+02  2.73443598e+00]]",0.56328125,PhiID prediction,post1,light drowsy
7886,"[[ 8.60760084e-01 -1.10478192e+02  7.60961538e+02 -1.28994900e+02
  -4.61916920e+02 -7.32823878e+00  7.80559250e+01  1.26793305e+02
   8.60760090e-01 -1.10478192e+02  6.27738624e+00 -1.17603150e+03
   1.78646807e+02  8.06009570e+02  2.75432899e+02  4.63179452e-01]]",0.54140625,PhiID prediction,post1,light drowsy
7887,"[[   4.78508557  -41.97871881  554.12251234   67.56867225 -379.73100713
   -10.92241098   75.08756721  -33.50749789    4.78508557  -41.97871881
     9.55027357 -848.3948425   -23.47170213  753.28911911  143.27375865
     0.97841436]]",0.534375,PhiID prediction,post1,light drowsy
7888,"[[ 8.44040317e-01 -7.45678742e+00  5.52345171e+02  1.07683435e+02
  -5.06834257e+02 -6.23177271e+00  3.21304534e+01 -1.65078453e+02
   8.44040325e-01 -7.45678744e+00  4.11477682e+00 -7.87105936e+02
  -6.07589309e+01  1.01216356e+03 -3.00339244e+01  3.22895722e+00]]",0.5390625,PhiID prediction,post1,light drowsy
7889,"[[   2.62714127   -4.74212272  253.91602807 -339.31762088 -199.89289168
    -6.05164195   47.0743068  -103.45050118    2.62714128   -4.74212271
     4.38908975 -405.09736535  399.97070484  546.84543538   -4.57653318
     5.23283011]]",0.5375,PhiID prediction,post1,light drowsy
7890,"[[   3.99799737  -10.78368813  132.63240903 -377.97848602  -20.69946404
    -4.10268459   83.17757334 -347.79287415    3.99799737  -10.78368813
     2.98565936 -726.846927    427.1964252   739.38924367  359.0335932
     3.62560159]]",0.5453125,PhiID prediction,post1,light drowsy
7891,"[[ 4.90888891e-01 -7.70548356e+01  8.46694294e+02  5.86851366e+01
  -6.28323803e+02 -1.42086314e+01  7.40725875e+01  3.59609947e+02
   4.90888881e-01 -7.70548356e+01  1.31562568e+01 -6.57581784e+02
  -1.55701076e+01  5.67050375e+02 -2.42577523e+02  7.92193905e-01]]",0.5265625,PhiID prediction,post1,light drowsy
7892,"[[ 2.57458987e+00 -1.04926999e+02  3.20506087e+02 -1.80244361e+02
  -7.75810653e+01 -1.26060927e+01  3.77378728e+01  1.31764875e+01
   2.57458988e+00 -1.04926999e+02  1.08751178e+01 -8.50282996e+02
   2.16403163e+02  7.39853113e+02  1.02699858e+02 -4.76526360e-01]]",0.53984375,PhiID prediction,post1,light drowsy
7893,"[[   3.90804159  -69.80969762  182.1271867  -410.05666328   30.59632563
    -8.88393019   63.84904532   43.40989867    3.90804158  -69.80969763
     7.54468585 -669.62262914  454.83374056  410.15996436  238.21592195
     3.52014079]]",0.546875,PhiID prediction,post1,light drowsy
7894,"[[   3.5719574   -69.94989942 -229.5769306  -450.10922926  469.1808459
   -12.65176883   68.47508148 -117.35270012    3.5719574   -69.94989944
    10.62448334 -223.78999175  480.22841818  246.7770734   130.93048282
    -1.40389351]]",0.55390625,PhiID prediction,post1,light drowsy
7895,"[[   4.89149403  -60.05731163   85.71130018 -362.64979573  104.38744735
   -16.09599837   68.66756299  114.72420553    4.89149403  -60.05731163
    14.09837892 -653.88845668  421.29213047  392.08034691  161.69570379
     2.6518041 ]]",0.5421875,PhiID prediction,post1,light drowsy
7896,"[[   1.28292291  -98.32591241  334.73307669 -103.32705621  -80.83969294
   -14.53554101   56.97447149  279.79227261    1.2829229   -98.32591241
    13.33471029 -512.44343576  117.54334374  401.08676055 -154.72663844
    -5.29293398]]",0.57890625,PhiID prediction,post1,light drowsy
7897,"[[   3.27224226  -93.57384395  438.02489907  -38.60461475 -157.42290199
    -9.3113252    82.98580024  479.22330032    3.27224226  -93.57384394
     7.6117629  -586.72106521   94.63459987  394.38321791 -255.50980835
     5.63206039]]",0.55546875,PhiID prediction,post1,light drowsy
7898,"[[   1.66078766  -39.11853509  217.65648309 -117.11850405  -95.34666503
    -5.91995014   49.26492097  266.89111037    1.66078766  -39.11853509
     4.60583956 -561.2929607   169.23968063  659.26010892 -349.64989746
     6.92143595]]",0.553125,PhiID prediction,post1,light drowsy
7899,"[[-1.98018909e-01 -3.04031136e+01  3.40012643e+02 -1.62552423e+02
  -2.92672245e+02 -1.26768697e+01  2.89228685e+01 -3.11214121e+02
  -1.98018905e-01 -3.04031136e+01  1.03378733e+01 -6.49633008e+02
   1.89196538e+02  8.37015004e+02  1.11267481e+02  5.12400216e+00]]",0.55234375,PhiID prediction,post1,light drowsy
7900,"[[ 3.10906553e-01 -7.88632656e+01  6.05740891e+02 -3.11885118e+02
  -3.73175624e+02 -1.11993213e+01  8.25541523e+01  5.54007000e+01
   3.10906548e-01 -7.88632656e+01  9.66497309e+00 -1.06040341e+03
   3.54542821e+02  7.99882688e+02  2.39036738e+02 -2.32679355e+00]]",0.5546875,PhiID prediction,post1,light drowsy
7901,"[[-1.10921554e-01 -2.67421102e+01  2.00375794e+02 -3.91504451e+02
  -1.18176313e+02 -1.22792729e+01  4.00097351e+01 -2.31826557e+02
  -1.10921558e-01 -2.67421102e+01  1.07854326e+01 -5.96158847e+02
   4.14555497e+02  6.76348267e+02  1.70645348e+02  2.20380714e+00]]",0.57578125,PhiID prediction,post1,light drowsy
7902,"[[   2.6602321  -103.06961847   65.32505127 -125.33871797  174.22441965
   -11.9937789    42.93095393  -37.26861559    2.6602321  -103.06961846
     9.86486078 -517.31863895  153.01330285  449.35100398  100.60269959
    -1.68655131]]",0.56484375,PhiID prediction,post1,light drowsy
7903,"[[   2.6908662   -63.73706089  309.49017775   13.58333266 -116.29858093
   -15.80794124   67.49451386  125.84512522    2.69086621  -63.73706088
    14.44160589 -602.8284949    12.63592804  563.90326107  -78.45794409
     2.408197  ]]",0.5734375,PhiID prediction,post1,light drowsy
7904,"[[ 5.49097114e-01 -2.73940537e+01  2.13806703e+02 -7.10962416e+02
  -1.00796239e+02 -8.13141835e+00  7.46661901e+01 -3.73251849e+02
   5.49097124e-01 -2.73940537e+01  6.74316598e+00 -8.12287624e+02
   7.52010224e+02  7.50008124e+02  4.58627809e+02  3.61291903e+00]]",0.55703125,PhiID prediction,post1,light drowsy
7905,"[[ 2.51035588e+00 -3.59696112e+01  1.17759688e+02 -4.65790207e+02
   4.57590098e+01 -4.98882280e-01  8.85467972e+01 -4.68688808e+02
   2.51035587e+00 -3.59696112e+01 -2.24949795e-01 -4.18690077e+02
   5.08326631e+02  4.20910974e+02  4.89933757e+02  4.93955807e+00]]",0.5671875,PhiID prediction,post1,light drowsy
7906,"[[   1.94601929  -75.41555328  508.20751324 -571.73474239 -297.35499386
   -11.62027115   67.3895708   -54.85543569    1.94601929  -75.41555329
    10.47097251 -738.21589287  600.3396051   847.84958792  -43.27802788
     5.7790291 ]]",0.5609375,PhiID prediction,post1,light drowsy
7907,"[[   2.52129562  -15.66879099  560.97837655 -144.9361072  -463.55857367
   -12.13334032   54.36682346  -61.86795617    2.52129562  -15.66879099
    10.4084531  -758.58011185  169.6641342   716.83124207  131.43868271
     2.79839373]]",0.5515625,PhiID prediction,post1,light drowsy
7908,"[[   2.00808391  -56.8174117   538.00848478 -453.06284815 -390.2169102
   -15.37711687   40.0682093  -166.28407646    2.0080839   -56.81741169
    13.60165157 -967.41174237  486.80061229  942.60378022  198.29534149
    -3.75864864]]",0.53984375,PhiID prediction,post1,light drowsy
7909,"[[   3.25318563  -47.36448862  178.29463359 -196.12936596   -7.5239397
   -20.77109197   65.91155157 -125.16839738    3.25318563  -47.36448861
    19.69741711 -865.14471078  235.46811629  819.99071139  199.91592298
    -1.04526622]]",0.53125,PhiID prediction,post1,light drowsy
7910,"[[ 1.85654871e+00 -1.44707201e+02  2.51934697e+02 -9.05510748e+02
   1.25113821e+02 -1.11828571e+01  8.94382544e+01 -2.31328378e+02
   1.85654870e+00 -1.44707201e+02  9.71014221e+00 -8.08408426e+02
   9.27477754e+02  6.71805573e+02  3.91939214e+02 -4.23152499e-01]]",0.521875,PhiID prediction,post1,light drowsy
7911,"[[   1.40682842  -78.54509024  318.95915736 -589.33426976  -91.73358615
    -2.6436143    83.34708567  -95.91964516    1.40682842  -78.54509024
     1.34213594 -859.88097158  615.31479193  704.55540943  257.14889909
     5.54744587]]",0.53828125,PhiID prediction,post1,light drowsy
7912,"[[-3.28622160e-01 -6.43802095e+01  1.87057221e+02 -3.09801346e+02
  -4.25433160e+01 -1.75540827e+01  4.56416357e+01 -8.70705948e+01
  -3.28622161e-01 -6.43802095e+01  1.59376614e+01 -5.02684719e+02
   3.38537117e+02  6.16344537e+02 -2.50094157e+01  3.99504663e+00]]",0.546875,PhiID prediction,post1,light drowsy
7913,"[[ 2.06433027e+00 -3.22248983e+01  6.16487964e+02 -1.78453305e+02
  -5.09573135e+02 -5.25779523e+00  5.65634972e+01  9.38760586e+01
   2.06433028e+00 -3.22248983e+01  3.88508121e+00 -7.39015507e+02
   2.25127575e+02  8.83146588e+02 -2.33120368e+02 -3.83369565e-01]]",0.52265625,PhiID prediction,post1,light drowsy
7914,"[[   3.20176154  -32.84109368  794.56889765  147.34907276 -644.90693503
   -14.94324506   81.40586542  273.6778735     3.20176154  -32.84109367
    13.89697478 -877.05283432 -101.10594362  758.24136465 -134.48003702
     1.94074013]]",0.5375,PhiID prediction,post1,light drowsy
7915,"[[   2.13614451  -33.24771857   90.9402139  -443.30330299   50.10162582
   -13.91706589   72.17436823  -57.20878046    2.13614451  -33.24771857
    12.57714017 -787.58227437  486.36235179  654.22101304  215.43303811
     1.28709204]]",0.56328125,PhiID prediction,post1,light drowsy
7916,"[[   1.99176362  -56.71724797  149.3460449  -164.73938482   24.63370514
   -10.41290304   68.55930174  417.52283699    1.99176362  -56.71724797
     8.95106178 -195.6253207   203.78708687  109.52654496 -314.76697078
     3.92328297]]",0.540625,PhiID prediction,post1,light drowsy
7917,"[[   1.30294483   -6.69968851  -27.65594598 -250.29184711   73.27847566
    -3.78712642   56.81770974  -88.46640879    1.30294483   -6.69968851
     2.00269697 -336.25133865  287.04023943  335.16381122   98.70394169
     7.16485069]]",0.5515625,PhiID prediction,post1,light drowsy
7918,"[[-2.09123433e+00 -1.07870743e+02  1.37390654e+02 -3.66160625e+02
   3.04509666e+01 -7.96787840e+00 -1.30909186e+01 -1.77011583e+02
  -2.09123433e+00 -1.07870743e+02  5.86592748e+00 -7.39470015e+02
   4.08581399e+02  7.72956967e+02  1.58911211e+02  3.83924275e-02]]",0.55390625,PhiID prediction,post1,light drowsy
7919,"[[   4.34332749  -44.71136559  512.79439462 -128.23103012 -297.57573457
   -12.34099555  102.78047556  105.30122       4.34332749  -44.71136561
    10.29222905 -635.5660747   168.64173094  688.7164949  -117.25512896
     8.52910775]]",0.55859375,PhiID prediction,post1,light drowsy
7920,"[[ 3.06933056e-01 -7.17698796e+01 -4.76575465e+01 -5.26080230e+02
   2.17926069e+02 -1.68806068e+00  4.12513413e+01 -2.41240158e+02
   3.06933063e-01 -7.17698796e+01 -2.61579956e-01 -5.04698159e+02
   5.73859078e+02  5.22778891e+02  2.46917641e+02  2.98574882e+00]]",0.5640625,PhiID prediction,post1,light drowsy
7921,"[[ 3.38032129e+00 -1.14360809e+02  3.81908277e+02 -1.79582719e+02
  -7.42280617e+01 -1.31073469e+01  6.74171292e+01  4.65320249e+02
   3.38032128e+00 -1.14360809e+02  1.18750469e+01 -9.22458865e+02
   2.23695872e+02  6.81864503e+02 -2.00492180e+02  8.95792207e-01]]",0.534375,PhiID prediction,post1,light drowsy
7922,"[[-1.56512944e-01  2.04629597e+01  4.89015472e+02 -5.25338016e+01
  -5.19128891e+02 -1.01891186e+01  5.14620717e+01 -2.05172454e+02
  -1.56512946e-01  2.04629597e+01  9.03741807e+00 -4.14648112e+02
   8.20941246e+01  6.45914338e+02 -2.46713053e+01  2.51054065e+00]]",0.55703125,PhiID prediction,post1,light drowsy
7923,"[[   3.45313543 -112.4370233   195.71117941 -362.4048381   105.22861931
    -6.68313879   82.57235271   60.90690724    3.45313544 -112.43702329
     5.495033   -759.06702092  388.42421978  488.22860159  203.28725194
     5.2385426 ]]",0.54375,PhiID prediction,post1,light drowsy
7924,"[[  -0.53909802  -44.45043369  226.55466532 -370.47847693 -118.94299505
    -4.41933204   29.52618994   60.67936132   -0.53909803  -44.45043369
     2.93883987 -530.21368631  405.47910691  345.37514203  146.87437879
     1.98109277]]",0.5640625,PhiID prediction,post1,light drowsy
7925,"[[ 1.37261606e+00 -1.20583172e+02  7.17464604e+02 -1.23903911e+01
  -4.54321986e+02 -1.36352869e+01  4.91170103e+01  3.82436109e+02
   1.37261606e+00 -1.20583172e+02  1.21883533e+01 -8.44733605e+02
   4.87538264e+01  5.18577916e+02 -5.83000749e+01 -6.80228907e-01]]",0.528125,PhiID prediction,post1,light drowsy
7926,"[[  -1.53495668   10.86919584 -256.09158398 -554.02024848  229.19450502
    -4.02286184   28.55830701 -245.50316262   -1.53495668   10.86919584
     2.7409954  -385.68596508  598.1938719   585.8479442    60.76959507
     4.55944894]]",0.54140625,PhiID prediction,post1,light drowsy
7927,"[[    2.10313587   -71.89749326   574.32227275  -492.82671127
   -405.82278978   -18.12733436    33.70865578  -111.90493822
      2.10313586   -71.89749327    15.66124787 -1229.58621153
    539.19398849  1033.71694392   318.60666872     6.55289812]]",0.528125,PhiID prediction,post1,light drowsy
7928,"[[   3.2124803   -29.07821457  -76.40766411 -687.9574411   189.74750754
   -12.65233554   72.8462018  -331.53207164    3.21248029  -29.07821459
    11.12716742 -813.74881288  752.42403206  929.03327609  226.99371721
    10.90025235]]",0.5234375,PhiID prediction,post1,light drowsy
7929,"[[-1.02454082e-01 -9.08908380e+01  5.24581116e+02 -4.92253227e+01
  -3.07360317e+02 -9.37238181e+00  4.48917614e+01  1.55651165e+02
  -1.02454083e-01 -9.08908380e+01  7.72248410e+00 -4.48973048e+02
   9.34934498e+01  5.94351647e+02 -2.73426557e+02 -5.31038335e+00]]",0.546875,PhiID prediction,post1,light drowsy
7930,"[[   1.67150999  -21.80423457  562.56568719   -1.52902083 -454.31036423
   -14.32372378   67.56428581  165.36164437    1.67150999  -21.80423456
    13.25343814 -885.12501133   40.41439951  844.09189501  -95.98786154
    -1.02944924]]",0.53125,PhiID prediction,post1,light drowsy
7931,"[[   4.33442065  -17.36567728 -274.51607209 -417.68669129  408.02395176
    -6.00826749   74.62448929  -20.76992957    4.33442065  -17.36567727
     4.3663755  -313.83740585  453.14525004  320.52025437   46.02667151
    -0.89958758]]",0.5625,PhiID prediction,post1,light drowsy
7932,"[[-4.96267489e-01 -7.81512828e+01  4.15492928e+02 -9.30012482e+01
  -2.62524453e+02 -9.60281556e+00  1.69196893e+01  1.69087303e+02
  -4.96267485e-01 -7.81512827e+01  8.07092024e+00 -5.88664994e+02
   1.10716132e+02  5.73086165e+02 -1.49310699e+02 -5.00537221e+00]]",0.553125,PhiID prediction,post1,light drowsy
7933,"[[   2.52006605  -72.41944624   83.58982481 -456.67618882  120.91434537
    -9.45969033   57.45096895   -4.3439124     2.52006605  -72.41944625
     8.21656979 -509.67315699  496.31225434  323.68686939  213.48204561
     3.27129732]]",0.54921875,PhiID prediction,post1,light drowsy
7934,"[[ 2.91320624e+00 -7.23780323e+01  3.31387985e+02 -7.23530218e+02
  -1.18508500e+02 -1.54981908e+01  6.62077334e+01 -1.06029500e+02
   2.91320623e+00 -7.23780323e+01  1.42163017e+01 -1.16108084e+03
   7.68261201e+02  9.01006280e+02  3.82641960e+02 -8.68854096e-01]]",0.52421875,PhiID prediction,post1,light drowsy
7935,"[[   3.6745684    15.55233422  261.64656335 -183.69496372 -207.30770425
   -10.42133607   84.38167838 -142.62500898    3.6745684    15.5523342
     8.76496874 -716.90647622  237.23775731  733.97078841  154.16140178
     3.4547078 ]]",0.53203125,PhiID prediction,post1,light drowsy
7936,"[[   3.34560109 -120.39970188  408.45645875 -469.1261825  -125.25990836
   -16.40789823   36.39180408   17.51966202    3.34560108 -120.39970188
    14.35848563 -926.82139843  489.9641007   890.42525275   26.81355537
     4.36030435]]",0.53203125,PhiID prediction,post1,light drowsy
7937,"[[   4.72755154  -39.05973551  326.90472315  -95.27000696 -174.25661354
    -4.91629147   73.58798427  160.99177152    4.72755154  -39.05973552
     3.52577817 -540.43795152  138.81173203  449.39988054  -69.89748066
     0.87372366]]",0.55,PhiID prediction,post1,light drowsy
7938,"[[   3.10270113  -97.48083332  957.76033859   40.40199043 -685.35505736
    -2.80633927   72.62803209  116.82310037    3.10270113  -97.48083332
     1.65398157 -814.49326203   10.33759014  533.03804593  197.47982995
     3.15653811]]",0.546875,PhiID prediction,post1,light drowsy
7939,"[[   6.7354207    -8.5936626   362.70810087   33.64028526 -232.43862594
    -7.87910679   72.90241544  201.2597955     6.73542069   -8.5936626
     6.10528108 -360.89202783   12.13853174  285.97104065  -84.37330847
     5.36306284]]",0.55390625,PhiID prediction,post1,light drowsy
7940,"[[-9.32304324e-02 -8.70409717e+01  2.63201891e+02 -5.85739394e+02
  -6.40122641e+01 -1.89437722e+01  3.72434466e+01 -1.42366719e+02
  -9.32304322e-02 -8.70409717e+01  1.69676236e+01 -7.36454770e+02
   6.11664280e+02  9.86715632e+02 -9.18003361e+01  1.35711442e+00]]",0.53671875,PhiID prediction,post1,light drowsy
7941,"[[  -1.27082861  -95.88389836  216.09289771 -363.73730968    9.20178248
   -10.11267357   71.35377336   82.56900805   -1.27082862  -95.88389837
     8.93925679 -725.98791886  414.65454588  464.60252715  198.12037228
     3.75132013]]",0.54375,PhiID prediction,post1,light drowsy
7942,"[[   1.91491751  -44.73969303  905.81362108  165.25163828 -759.19338927
   -10.3599222    65.69320067  -30.65906596    1.91491751  -44.73969302
     8.44878342 -933.02733175 -122.79598435  900.90791714   85.51443382
     2.44587515]]",0.5546875,PhiID prediction,post1,light drowsy
