,Weight vectors,Accuracy,Strategy,Time period,Drowsiness
7690,"[[ 4.63825439e-01  1.54588700e+02 -8.83174851e+03  5.29643028e+03
   8.09093193e+03 -1.81805927e+00 -3.71268099e+02  1.83530231e+02
   4.63825443e-01  1.54588699e+02  1.61198071e+00 -1.91681559e+03
  -7.03809674e+03  2.22627162e+03 -3.93825596e+02 -9.61081443e+01]]",0.5609375,PhiID prediction,post1,light drowsy
7691,"[[ 4.19476932e+00  9.44029435e+02 -8.86621163e+03 -1.14461089e+04
   6.51767654e+03 -2.49582047e+00 -3.18046663e+02  2.03492751e+03
   4.19476932e+00  9.44029435e+02  2.21415274e+00 -2.27698367e+03
   9.82620931e+03  1.87046470e+03 -1.62145787e+03  9.21935570e+01]]",0.55859375,PhiID prediction,post1,light drowsy
7692,"[[ 5.02631450e+00  1.78063253e+01 -3.68484238e+03  3.75812566e+03
   2.77416542e+03 -2.62105098e+00 -5.06743721e+02 -5.53068895e+02
   5.02631450e+00  1.78063253e+01  2.42221013e+00 -2.01918397e+03
  -5.92342173e+03  2.75700273e+03 -9.75054972e+01  3.32119016e+01]]",0.55703125,PhiID prediction,post1,light drowsy
7693,"[[-2.32250216e-01  1.96833739e+02 -4.24845540e+03  1.01183237e+04
   3.51374415e+03 -2.26839326e+00 -4.14134195e+02  5.22151334e+02
  -2.32250218e-01  1.96833740e+02  2.02784592e+00 -2.46659941e+03
  -1.13099690e+04  2.31306871e+03 -3.49878888e+02 -2.95095599e+01]]",0.53203125,PhiID prediction,post1,light drowsy
7694,"[[ 3.81889392e+00  7.97953649e+02 -2.04609992e+03  1.99261156e+04
  -5.07800893e+02 -2.17449891e+00 -5.92938750e+02 -9.27322377e+02
   3.81889392e+00  7.97953649e+02  1.99401387e+00 -2.96422438e+03
  -2.17510323e+04  2.97067664e+03  9.98091554e+02  7.04968175e+01]]",0.54921875,PhiID prediction,post1,light drowsy
7695,"[[-4.42386032e-01  1.39582380e+02 -2.19826428e+03  3.71263104e+03
   1.73973954e+03 -3.44216864e+00 -3.40700960e+02  6.46546948e+02
  -4.42386031e-01  1.39582380e+02  3.24003168e+00 -1.90937565e+03
  -4.65240291e+03  1.97492789e+03 -7.05970738e+02 -9.33628779e+01]]",0.5359375,PhiID prediction,post1,light drowsy
7696,"[[ 6.02360763e+00  9.36496305e+02 -1.89888508e+03  1.35742038e+04
  -7.26400544e+02 -1.30958592e+00 -4.28343822e+02  7.70139374e+01
   6.02360763e+00  9.36496305e+02  1.02534778e+00 -2.08712003e+03
  -1.58561790e+04  1.78117120e+03  2.73578842e+02  1.12994160e+02]]",0.54765625,PhiID prediction,post1,light drowsy
7697,"[[ 3.07741530e+00  4.18600955e+00 -2.97319180e+03  4.29758784e+03
   2.38686094e+03 -2.17716198e+00 -3.66738743e+02  2.77173983e+02
   3.07741530e+00  4.18600964e+00  1.88797524e+00 -1.75909060e+03
  -5.84132503e+03  2.13169939e+03 -5.62007317e+02  2.21143960e+01]]",0.5421875,PhiID prediction,post1,light drowsy
7698,"[[ 2.32796798e+00 -9.98646603e+01 -2.75690280e+03  1.22037607e+04
   2.25199544e+03 -1.84916938e+00 -5.30311364e+02 -5.26979532e+02
   2.32796798e+00 -9.98646603e+01  1.61032716e+00 -2.34639371e+03
  -1.42757968e+04  2.35192718e+03  6.21103694e+02  1.88660332e+01]]",0.54609375,PhiID prediction,post1,light drowsy
7699,"[[ 4.74369786e+00  7.18924287e+02 -9.43947770e+03 -1.27284667e+03
   7.05256185e+03 -1.86097438e+00 -5.40744130e+02  1.12091432e+03
   4.74369786e+00  7.18924287e+02  1.66393473e+00 -3.17510982e+03
  -7.71854784e+02  2.92884668e+03 -7.78968584e+02  8.14930883e+01]]",0.540625,PhiID prediction,post1,light drowsy
7700,"[[ 4.26801789e-01  9.17447515e+02 -5.31191441e+03 -3.18097711e+03
   3.41318795e+03 -1.61679021e+00 -1.32388531e+02  1.02091786e+03
   4.26801785e-01  9.17447515e+02  1.35982550e+00 -2.55414668e+03
   2.33202915e+03  2.02569013e+03 -4.53172509e+02  1.80440555e+01]]",0.5375,PhiID prediction,post1,light drowsy
7701,"[[ 3.09634320e+00  5.15636991e+02  2.03129563e+03  2.77937529e+04
  -4.28067961e+03 -3.32456722e-01 -8.34604617e+02 -1.02991177e+03
   3.09634320e+00  5.15636991e+02  1.70768961e-01 -2.10533403e+03
  -2.95888130e+04  1.90407496e+03  1.34563301e+03  6.22653259e+01]]",0.5296875,PhiID prediction,post1,light drowsy
7702,"[[ 2.86960523e+00  6.34127885e+02 -2.76405020e+03  2.21166600e+04
   8.45264020e+02 -2.28927321e+00 -4.88298821e+02 -4.52106099e+02
   2.86960524e+00  6.34127885e+02  2.07932944e+00 -3.70866248e+03
  -2.35078231e+04  3.01736531e+03  1.17026501e+03  2.52021121e+01]]",0.559375,PhiID prediction,post1,light drowsy
7703,"[[ 1.42499508e+00  6.24866584e+02 -1.53726890e+03  1.64415520e+04
  -1.08584578e+02 -2.35441710e+00 -4.00936024e+02  5.20005849e+02
   1.42499508e+00  6.24866584e+02  2.09540536e+00 -2.31206644e+03
  -1.88853952e+04  2.28585276e+03 -4.15427337e+02 -1.84419853e+01]]",0.55625,PhiID prediction,post1,light drowsy
7704,"[[ 5.59511865e+00  4.26544711e+02 -3.48990399e+03  1.23902558e+04
   1.57456225e+03 -9.41307658e-01 -6.37735318e+02  1.42888434e+02
   5.59511866e+00  4.26544710e+02  7.00484489e-01 -2.80792776e+03
  -1.43488439e+04  2.99544109e+03 -2.49568285e+02  8.71218740e+01]]",0.53828125,PhiID prediction,post1,light drowsy
7705,"[[ 1.72904090e+00  1.61224506e+02 -4.10967999e+03  2.62908456e+04
   3.24822126e+03 -3.91679500e-02 -5.10536793e+02 -6.80865706e+02
   1.72904089e+00  1.61224506e+02 -2.43256508e-01 -3.43313185e+03
  -2.82647191e+04  2.52328698e+03  1.63649573e+03  1.09972484e+02]]",0.54375,PhiID prediction,post1,light drowsy
7706,"[[ 5.18913879e+00 -3.16194256e+02 -5.37564800e+03  1.63046234e+03
   5.27512297e+03 -1.62405905e+00 -4.86909661e+02  3.07790278e+02
   5.18913877e+00 -3.16194256e+02  1.31631608e+00 -1.01053163e+03
  -3.60406621e+03  1.90053398e+03 -1.14648216e+03  2.60092078e+01]]",0.53203125,PhiID prediction,post1,light drowsy
7707,"[[ 2.73232684e+00  5.65818271e+02 -9.20485385e+02  7.28705042e+02
  -8.78517136e+02  3.23500133e-01 -4.66666782e+02  8.33609494e+01
   2.73232684e+00  5.65818271e+02 -5.11390198e-01 -1.62164348e+03
  -2.26518275e+03  1.38747205e+03  2.06872511e+02  7.72138119e+01]]",0.55078125,PhiID prediction,post1,light drowsy
7708,"[[ 2.74270913e+00  1.20855630e+03 -4.74708536e+03  1.38291643e+04
   1.62866487e+03 -2.85177300e+00 -4.42735232e+02  3.73691048e+02
   2.74270913e+00  1.20855630e+03  2.70668185e+00 -2.85203345e+03
  -1.52822012e+04  1.89241287e+03  6.64116377e+02 -5.49801597e+01]]",0.55,PhiID prediction,post1,light drowsy
7709,"[[ 7.22649509e+00  4.14289215e+02 -2.25661127e+03  8.23719631e+03
   3.26780786e+01 -1.58988391e+00 -7.40763009e+02 -1.72104615e+02
   7.22649509e+00  4.14289215e+02  1.31895522e+00 -2.02937303e+03
  -9.87425662e+03  1.67419938e+03  6.23199444e+02  3.06276575e+01]]",0.5578125,PhiID prediction,post1,light drowsy
7710,"[[-1.13219240e+00  6.22874101e+02 -5.97370936e+03  2.11991225e+03
   4.38166989e+03 -7.27997412e-01 -3.75490204e+02  9.71192688e+02
  -1.13219240e+00  6.22874101e+02  5.17993106e-01 -2.32474204e+03
  -3.35486463e+03  2.43176015e+03 -1.02804807e+03 -1.62916540e+01]]",0.55234375,PhiID prediction,post1,light drowsy
7711,"[[ 2.58784348e+00  5.76402500e+02  6.66770555e+02  1.41114916e+04
  -2.26451151e+03 -1.97730114e+00 -3.97008259e+02 -9.40191737e+02
   2.58784348e+00  5.76402500e+02  1.75945656e+00 -2.16036079e+03
  -1.53849667e+04  2.51099373e+03  5.92615467e+02 -7.44745982e+01]]",0.54296875,PhiID prediction,post1,light drowsy
7712,"[[ 1.51808115e+00  2.49690643e+02 -6.79010806e+02  1.17428752e+04
  -2.04227738e+02 -2.92384639e+00 -2.98864113e+02  3.93633787e+02
   1.51808115e+00  2.49690643e+02  2.69867965e+00 -1.89222735e+03
  -1.36098361e+04  1.68662063e+03 -1.02990664e+02 -2.41533166e+01]]",0.546875,PhiID prediction,post1,light drowsy
7713,"[[ 2.74188196e+00  1.61908156e+02 -3.12621179e+01  1.82390074e+03
  -6.05397068e+02 -2.24901513e+00 -2.65902888e+02  5.43278992e+02
   2.74188196e+00  1.61908156e+02  1.92916310e+00 -8.31936095e+02
  -3.77700196e+03  1.16193388e+03 -8.10449329e+02  1.36505990e+01]]",0.5125,PhiID prediction,post1,light drowsy
7714,"[[ 2.31710192e+00 -5.09884148e+01 -2.46314588e+02  9.93234973e+03
  -7.33083602e+01 -7.54319024e-01 -2.89797041e+02 -4.78632996e+02
   2.31710192e+00 -5.09884150e+01  4.24905650e-01 -7.22965880e+02
  -1.10122628e+04  1.67754723e+03 -4.21810835e+02 -4.84138279e+01]]",0.56015625,PhiID prediction,post1,light drowsy
7715,"[[ 2.75952007e+00  9.20576191e+01 -6.60482539e+03 -1.48599551e+04
   5.60318180e+03 -8.53759775e-01 -5.24319312e+02  2.84722599e+02
   2.75952006e+00  9.20576194e+01  6.98032000e-01 -2.03271332e+03
   1.43338949e+04  2.24954925e+03 -4.76483513e+02  7.24872536e+01]]",0.55078125,PhiID prediction,post1,light drowsy
7716,"[[ 1.36552935e+00  5.79819830e+02 -2.60134298e+03  1.44957883e+04
   8.19307904e+02 -8.93545871e-01 -5.24376466e+02 -2.23529334e+02
   1.36552935e+00  5.79819830e+02  8.30637011e-01 -2.60919531e+03
  -1.60706165e+04  2.24904722e+03  6.39793061e+02  7.20176144e+01]]",0.5515625,PhiID prediction,post1,light drowsy
7717,"[[ 2.49803606e+00  6.95849849e+02  2.78498816e+03  2.37783114e+04
  -4.40354270e+03 -2.16592680e+00 -2.79780054e+02 -5.63966028e+01
   2.49803606e+00  6.95849849e+02  1.97636830e+00 -2.61679810e+03
  -2.50992404e+04  1.65193328e+03  1.02276967e+03 -3.55924145e+01]]",0.52734375,PhiID prediction,post1,light drowsy
7718,"[[ 9.92221576e-01 -7.75236571e+01 -1.42738040e+03  1.26961365e+04
   7.78854192e+02 -2.07639254e+00 -5.47221505e+02 -2.68426458e+02
   9.92221573e-01 -7.75236571e+01  1.91429610e+00 -2.05608214e+03
  -1.39904128e+04  2.15132802e+03  3.07697943e+02 -4.81900726e+00]]",0.55546875,PhiID prediction,post1,light drowsy
7719,"[[ 4.17404591e-01  8.85098216e+02 -2.44870890e+03  1.00414549e+04
   3.25569867e+02 -2.46403789e+00 -2.82514416e+02 -4.51178063e+02
   4.17404593e-01  8.85098216e+02  2.27094740e+00 -2.68094916e+03
  -1.11543491e+04  2.55815503e+03  6.37472718e+02  2.43799527e+01]]",0.5390625,PhiID prediction,post1,light drowsy
7720,"[[ 3.94931035e+00  8.56507543e+02 -1.72831461e+03  1.41745026e+04
  -4.65780613e+02 -1.96563048e+00 -2.27051949e+02 -4.84333841e+02
   3.94931035e+00  8.56507543e+02  1.67727784e+00 -2.87251812e+03
  -1.57171879e+04  2.68686699e+03  7.47557383e+02 -7.06856805e+01]]",0.55234375,PhiID prediction,post1,light drowsy
7721,"[[ 3.97233091e+00 -3.14408463e+02 -1.35607954e+03  7.62136630e+03
   1.04185795e+03 -1.29559162e+00 -5.87499151e+02 -6.14625593e+01
   3.97233091e+00 -3.14408463e+02  1.09097660e+00 -1.57903065e+03
  -9.78562481e+03  1.95096433e+03 -1.81743031e+02  5.48800634e+01]]",0.55,PhiID prediction,post1,light drowsy
7722,"[[ 9.81440513e-01  7.59902445e+02 -4.97822238e+03  1.60430226e+04
   3.41242852e+03 -2.96497762e+00 -1.58325356e+02 -4.88405974e+02
   9.81440507e-01  7.59902445e+02  2.70426930e+00 -2.90430296e+03
  -1.76678260e+04  3.57509663e+03 -1.47494074e+02  8.96411520e+01]]",0.52734375,PhiID prediction,post1,light drowsy
7723,"[[ 3.30458795e+00  3.38677886e+02 -2.37675507e+03  1.30538905e+04
   7.10857606e+02 -2.14754857e+00 -6.78244581e+02 -3.14335393e+02
   3.30458796e+00  3.38677886e+02  1.84050907e+00 -2.65872631e+03
  -1.45516802e+04  2.23754390e+03  8.25217776e+02  2.87466900e+01]]",0.52578125,PhiID prediction,post1,light drowsy
7724,"[[ 1.83801148e+00  6.30973643e+02 -6.93428682e+03 -7.11705950e+01
   4.99856853e+03 -7.78178262e-01 -4.88047811e+02 -6.70212882e+01
   1.83801148e+00  6.30973643e+02  6.14526519e-01 -2.37534128e+03
  -1.78330457e+03  2.39304156e+03  1.77403093e+02  5.30861070e-01]]",0.5109375,PhiID prediction,post1,light drowsy
7725,"[[ 2.44225824e+00  3.45023484e+02 -5.79549255e+03 -4.91308919e+03
   4.68055491e+03 -1.09355113e+00 -3.27314126e+02  9.13772148e+02
   2.44225823e+00  3.45023484e+02  8.53772623e-01 -2.02095600e+03
   3.51268929e+03  2.30941318e+03 -1.14496696e+03  1.11186212e+02]]",0.5453125,PhiID prediction,post1,light drowsy
7726,"[[-9.94215785e-01  4.03562233e+02 -4.42351101e+03  2.87695090e+03
   3.31599436e+03 -1.61641076e+00 -3.72052483e+02  3.72435540e+02
  -9.94215789e-01  4.03562234e+02  1.46464969e+00 -2.43853333e+03
  -3.90414519e+03  2.18916434e+03 -6.44410777e+01  1.57416744e+02]]",0.55703125,PhiID prediction,post1,light drowsy
7727,"[[ 4.60682357e+00  5.18161052e+02 -2.20856638e+03  2.18846657e+04
   1.53725086e+02 -1.14155242e+00 -4.93428456e+02 -6.12441314e+02
   4.60682357e+00  5.18161052e+02  9.03207174e-01 -2.28686823e+03
  -2.39386131e+04  2.39479487e+03  6.80199583e+02  1.31835221e+02]]",0.57578125,PhiID prediction,post1,light drowsy
7728,"[[ 3.35658012e+00  7.23225846e+02  7.30714743e+02  1.29731316e+04
  -3.14471205e+03 -1.39348963e+00 -6.85180746e+02 -6.20420117e+02
   3.35658011e+00  7.23225846e+02  1.19345417e+00 -1.13039367e+03
  -1.48934505e+04  6.12490313e+02  1.23123860e+03  1.92643337e+01]]",0.5484375,PhiID prediction,post1,light drowsy
7729,"[[ 2.10507191e+00  1.33165141e+03 -3.85593220e+03  1.15550241e+04
   6.73625388e+02 -1.77325081e+00 -4.21872978e+02  5.17157033e+02
   2.10507191e+00  1.33165141e+03  1.64086537e+00 -2.71588493e+03
  -1.25340989e+04  1.89475835e+03  3.38909063e+02  5.19658835e+01]]",0.53203125,PhiID prediction,post1,light drowsy
7730,"[[ 3.91723966e+00  3.71262562e+02 -2.19370898e+03  1.48039637e+04
   7.08175472e+02 -1.69006493e+00 -5.20972705e+02 -2.13797907e+02
   3.91723966e+00  3.71262562e+02  1.41433953e+00 -1.88473806e+03
  -1.66041893e+04  1.69925235e+03  4.55775794e+02  2.88202902e+01]]",0.5671875,PhiID prediction,post1,light drowsy
7731,"[[ 5.20552199e+00  4.77615683e+02 -3.32670261e+03  7.90593642e+03
   1.63182190e+03 -2.72571556e+00 -4.56180206e+02  9.01872172e+02
   5.20552199e+00  4.77615683e+02  2.26367708e+00 -3.16426018e+03
  -1.03947356e+04  2.53528973e+03 -1.99783710e+02  3.37325284e+01]]",0.5453125,PhiID prediction,post1,light drowsy
7732,"[[ 6.10418881e+00  6.83708548e+02 -6.11755227e+02  9.16574937e+03
  -2.39992141e+03 -2.44191708e+00 -8.43927412e+02  4.74020583e+02
   6.10418880e+00  6.83708548e+02  2.26591035e+00 -1.65061288e+03
  -1.11435432e+04  1.04945899e+03  3.18845777e+02  1.70089953e+02]]",0.54140625,PhiID prediction,post1,light drowsy
7733,"[[ 2.33468085e+00  7.59142217e+02 -2.95049616e+03  1.30135268e+04
   6.98297297e+02 -9.80681314e-01 -6.11809161e+02 -4.46781527e+02
   2.33468084e+00  7.59142217e+02  7.29049887e-01 -2.46812109e+03
  -1.47085875e+04  1.45226886e+03  1.50922437e+03  6.81026452e+01]]",0.53671875,PhiID prediction,post1,light drowsy
7734,"[[ 4.03012510e+00  7.33155927e+02 -1.95761413e+03  1.10121857e+04
  -1.98649518e+02 -2.46480915e+00 -3.80026514e+02 -4.11365128e+01
   4.03012510e+00  7.33155927e+02  2.21698031e+00 -1.95857394e+03
  -1.24511675e+04  2.08787346e+03 -1.27288016e+01 -3.15266109e+01]]",0.55546875,PhiID prediction,post1,light drowsy
7735,"[[ 6.20100823e+00  6.52697549e+02 -5.48070239e+03 -3.50382458e+03
   3.00132867e+03 -3.39893596e+00 -6.32260247e+02  9.07943102e+02
   6.20100823e+00  6.52697549e+02  3.18961432e+00 -2.62375987e+03
   1.28254350e+03  1.77317000e+03  6.31019260e+01  1.13396862e+02]]",0.5421875,PhiID prediction,post1,light drowsy
7736,"[[ 3.89933751e+00  1.28861923e+03 -3.22026837e+03  1.28431029e+04
  -1.13174460e+00 -2.10572330e+00 -4.33013743e+02  1.00279569e+02
   3.89933750e+00  1.28861923e+03  1.87961203e+00 -2.30611003e+03
  -1.38081600e+04  1.68854842e+03  5.36900390e+02  6.78465123e+01]]",0.5453125,PhiID prediction,post1,light drowsy
7737,"[[ 6.49136369e+00  5.24154497e+02 -6.71894231e+03 -1.92294623e+03
   4.83657397e+03 -2.52095111e+00 -5.14944261e+02  9.79980509e+02
   6.49136371e+00  5.24154497e+02  2.26126653e+00 -2.90382614e+03
   7.20880903e+02  2.20553248e+03 -2.77087701e+02 -2.60533965e+01]]",0.56484375,PhiID prediction,post1,light drowsy
7738,"[[ 2.70888667e+00  9.95779609e+02 -4.37284107e+03  1.18243728e+04
   1.59340377e+03 -1.89176988e+00 -4.70282260e+02  7.90818377e+02
   2.70888667e+00  9.95779609e+02  1.68718123e+00 -1.97594055e+03
  -1.25515194e+04  1.19130471e+03  6.69797594e+01  2.67510588e+01]]",0.55,PhiID prediction,post1,light drowsy
7739,"[[ 2.00664591e+00  1.02862600e+03 -7.81678480e+03 -3.28078291e+03
   5.51561780e+03 -2.08535495e+00 -3.39153641e+02  9.61152588e+02
   2.00664589e+00  1.02862600e+03  1.72287421e+00 -2.65409512e+03
   5.62897623e+02  2.40456482e+03 -6.64719667e+02  2.17246155e+01]]",0.54375,PhiID prediction,post1,light drowsy
7740,"[[ 1.99615709e+00 -3.98437332e+01 -4.33684237e+03 -5.86211213e+03
   3.76534706e+03 -3.11730188e+00 -5.55579028e+02  4.27955070e+02
   1.99615708e+00 -3.98437330e+01  2.93403827e+00 -1.75099141e+03
   3.96456152e+03  2.66386295e+03 -1.28894992e+03  1.17384213e+02]]",0.54765625,PhiID prediction,post1,light drowsy
7741,"[[ 4.88713685e+00  5.55524967e+02 -4.72563916e+03  2.72226880e+03
   2.71572010e+03 -5.30737252e-01 -5.19308147e+02 -2.34201789e+01
   4.88713685e+00  5.55524967e+02  1.26730519e-01 -2.33283527e+03
  -5.52122084e+03  1.86715526e+03  6.10124150e+02  4.74807501e+01]]",0.546875,PhiID prediction,post1,light drowsy
7742,"[[ 1.48969807e-04  4.18288827e+02 -3.32401622e+03  2.34994426e+04
   2.42916208e+03 -1.89015245e+00 -2.70886230e+02 -1.17182031e+03
   1.48960113e-04  4.18288827e+02  1.57569181e+00 -3.23616135e+03
  -2.49189236e+04  2.69975386e+03  1.74714609e+03  6.01059133e+01]]",0.5546875,PhiID prediction,post1,light drowsy
7743,"[[ 1.51241571e+00 -5.64915343e+02 -1.05626433e+03  8.80086954e+03
   1.43714429e+03 -1.59503741e+00 -5.70532113e+02  1.09341191e+02
   1.51241571e+00 -5.64915343e+02  1.40541580e+00 -2.04121763e+03
  -1.06749748e+04  2.23361932e+03 -2.15994313e+02  7.82483945e+01]]",0.51640625,PhiID prediction,post1,light drowsy
7744,"[[ 3.02865033e+00  4.39616037e+02  7.98541004e+02  1.82002525e+04
  -2.48384716e+03 -1.84134323e+00 -4.90689568e+02 -8.92805845e+02
   3.02865033e+00  4.39616037e+02  1.58459270e+00 -1.65549450e+03
  -1.92959898e+04  1.86109983e+03  7.66434670e+02 -4.36077171e+01]]",0.53984375,PhiID prediction,post1,light drowsy
7745,"[[-6.16203024e-01  6.20788000e+02 -7.88703691e+03  6.10139828e+02
   6.39272004e+03 -1.23295059e+00 -3.49810427e+02  9.96369041e+02
  -6.16203024e-01  6.20788000e+02  9.51129742e-01 -3.43531927e+03
  -2.37957715e+03  2.54737457e+03 -4.28859512e+01 -7.85069297e+00]]",0.546875,PhiID prediction,post1,light drowsy
7746,"[[ 3.52368646e+00  1.93988789e+02 -4.67284257e+03  4.73139472e+03
   3.75054817e+03 -2.28031035e+00 -4.17832021e+02  4.61902515e+01
   3.52368647e+00  1.93988789e+02  1.90320961e+00 -3.06590104e+03
  -6.33666936e+03  2.99728896e+03  4.30137812e+01  8.40412336e+01]]",0.52578125,PhiID prediction,post1,light drowsy
7747,"[[ 1.89184008e+00  3.24648342e+02  4.25935419e+02  1.86315184e+04
  -2.18269787e+03 -2.20072267e+00 -7.13728184e+02 -4.34239283e+02
   1.89184008e+00  3.24648342e+02  2.12889455e+00 -2.04862037e+03
  -1.95868615e+04  1.78252896e+03  7.91912952e+02 -2.76663515e+01]]",0.54765625,PhiID prediction,post1,light drowsy
7748,"[[-2.81129518e-02  6.30720835e+02 -3.31913674e+03  2.04133957e+04
   1.97395206e+03 -3.04790131e+00 -1.82494997e+02  1.04198328e+02
  -2.81129367e-02  6.30720835e+02  2.82661569e+00 -3.46439042e+03
  -2.09043673e+04  3.07524104e+03  2.96636389e+02  2.34396257e+01]]",0.540625,PhiID prediction,post1,light drowsy
7749,"[[-8.79926670e-01  9.89308269e+02 -3.58889136e+03  2.19140627e+04
   1.27094945e+03 -2.08092954e+00 -3.26750586e+02 -1.06647776e+01
  -8.79926674e-01  9.89308269e+02  1.90325093e+00 -2.73957162e+03
  -2.37406943e+04  2.68364428e+03  1.90094346e+02  1.52690015e+02]]",0.5578125,PhiID prediction,post1,light drowsy
7750,"[[ 3.88274025e+00 -3.44754746e+02 -3.51572653e+03  3.29526210e+03
   3.46563277e+03 -1.63930668e+00 -4.48161928e+02  3.42261034e+02
   3.88274024e+00 -3.44754746e+02  1.44538052e+00 -1.50630143e+03
  -4.54165848e+03  2.15581267e+03 -9.20850869e+02  1.21099413e+02]]",0.55625,PhiID prediction,post1,light drowsy
7751,"[[ 5.86513478e+00  1.58270031e+03 -2.49031267e+03  2.37135081e+04
  -1.40291655e+03 -1.32339270e+00 -4.79511422e+02 -1.38648124e+02
   5.86513479e+00  1.58270031e+03  1.04803068e+00 -2.44245327e+03
  -2.53323255e+04  1.39655337e+03  1.18010795e+03  9.74457245e+01]]",0.51875,PhiID prediction,post1,light drowsy
7752,"[[ 6.23363682e+00  8.54154701e+02 -4.72080418e+03  2.33991347e+04
   1.81287976e+03 -2.41270653e+00 -5.75187475e+02 -3.21153771e+02
   6.23363682e+00  8.54154701e+02  2.28945497e+00 -3.72017049e+03
  -2.51084831e+04  2.93728779e+03  1.21755730e+03  1.85880700e+01]]",0.5421875,PhiID prediction,post1,light drowsy
7753,"[[ 9.09427000e+00 -1.76629078e+02 -2.09164818e+03  1.64478623e+04
   9.87320199e+02 -2.79428322e+00 -8.36799978e+02 -7.96742927e+02
   9.09427000e+00 -1.76629079e+02  2.49899481e+00 -2.09271104e+03
  -1.85781869e+04  2.51394667e+03  4.25702636e+02  1.02511752e+02]]",0.515625,PhiID prediction,post1,light drowsy
7754,"[[ 6.85976238e+00  1.29004007e+02 -3.72385252e+03  7.37908624e+03
   1.94259178e+03 -1.30491483e+00 -8.87453805e+02  5.22945746e+02
   6.85976237e+00  1.29004007e+02  1.07735944e+00 -1.50932085e+03
  -9.66799287e+03  1.27154178e+03 -1.77197493e+02  1.56740452e+02]]",0.5546875,PhiID prediction,post1,light drowsy
7755,"[[ 1.79580697e+00  9.91272776e+02 -3.25062642e+03  1.02785697e+04
   7.84106229e+02 -1.57594404e+00 -4.31998600e+02 -1.37897366e+02
   1.79580696e+00  9.91272777e+02  1.28860527e+00 -3.39804407e+03
  -1.14265536e+04  3.03278827e+03  5.10890246e+02 -8.88734478e+00]]",0.5296875,PhiID prediction,post1,light drowsy
7756,"[[-2.05101894e-01  5.11803083e+02 -9.23053265e+02  1.42367905e+04
  -4.15870206e+02 -1.08712897e+00 -4.30363218e+02 -3.33300549e+02
  -2.05101895e-01  5.11803083e+02  8.72492106e-01 -2.90775087e+03
  -1.62768149e+04  2.39706336e+03  8.80831351e+02  1.14535304e+02]]",0.5390625,PhiID prediction,post1,light drowsy
7757,"[[ 9.64487371e-01 -3.36398671e+02 -5.23496947e+02 -4.91974445e+03
   7.97924376e+02 -2.78914585e+00 -4.43676523e+02  5.83948727e+02
   9.64487368e-01 -3.36398671e+02  2.57982391e+00 -1.82966541e+03
   2.96524765e+03  2.07649356e+03 -8.01504499e+02  3.07108612e+00]]",0.5359375,PhiID prediction,post1,light drowsy
7758,"[[ 2.00292292e+00  3.43732109e+02 -9.79888425e+02  1.19028991e+04
  -1.49849528e+02 -8.84476055e-01 -3.60982888e+02 -2.97273465e+00
   2.00292292e+00  3.43732109e+02  6.15245088e-01 -2.29339796e+03
  -1.39188966e+04  1.76592775e+03  6.37471517e+02  8.88440415e+01]]",0.5375,PhiID prediction,post1,light drowsy
7759,"[[ 3.24550877e+00  1.39790614e+02 -4.51563045e+03 -2.49685304e+03
   3.82673944e+03 -1.36452581e+00 -2.89461728e+02 -8.83260709e+02
   3.24550878e+00  1.39790614e+02  9.74657460e-01 -2.93888524e+03
  -4.63686893e+02  2.60554421e+03  1.31669519e+03  1.72539684e+02]]",0.56015625,PhiID prediction,post1,light drowsy
7760,"[[ 1.10675245e+00  1.35269841e+03 -7.82238605e+03  1.11176517e+04
   4.48727747e+03 -2.83764984e+00 -4.76103849e+02 -3.97059055e+01
   1.10675247e+00  1.35269841e+03  2.77999725e+00 -3.55747377e+03
  -1.20929868e+04  2.75278814e+03  9.18220445e+02  8.42196775e+01]]",0.5484375,PhiID prediction,post1,light drowsy
7761,"[[ 2.07216021e+00  5.02342309e+02 -4.80420097e+03  5.50172108e+03
   3.08363977e+03 -6.17564826e-01 -5.29049183e+02  6.09479498e+01
   2.07216021e+00  5.02342309e+02  3.78501058e-01 -2.73835801e+03
  -5.95652269e+03  2.17090965e+03  5.12820113e+02 -4.97101898e+00]]",0.5375,PhiID prediction,post1,light drowsy
7762,"[[ 2.42352559e+00  1.89050520e+02 -5.99960047e+03  1.17034928e+04
   4.92573970e+03 -1.56263202e+00 -5.50379200e+02  2.94321568e+02
   2.42352558e+00  1.89050520e+02  1.35275665e+00 -2.15232644e+03
  -1.28303633e+04  2.38216735e+03 -4.89003429e+02  7.93096732e+01]]",0.55234375,PhiID prediction,post1,light drowsy
7763,"[[-8.93988043e-01  5.52087519e+02 -2.89802262e+03  8.61663659e+03
   1.69624467e+03 -1.60335934e+00 -3.07852196e+02  2.62184286e+02
  -8.93988043e-01  5.52087519e+02  1.37308702e+00 -1.69707635e+03
  -9.37670371e+03  1.86972634e+03 -4.44745999e+02 -6.87796031e+01]]",0.5578125,PhiID prediction,post1,light drowsy
