,Accuracy,Strategy,Time period,Drowsiness
13357,0.5037490844726562,Guessing,pre1,light drowsy
13358,0.50551025390625,Guessing,pre1,light drowsy
13359,0.5059524536132812,Guessing,pre1,light drowsy
13360,0.5043505859375,Guessing,pre1,light drowsy
13361,0.505810546875,Guessing,pre1,light drowsy
13362,0.5051321411132813,Guessing,pre1,light drowsy
13363,0.5056631469726562,Guessing,pre1,light drowsy
13364,0.5049026489257813,Guessing,pre1,light drowsy
13365,0.5054052734375001,Guessing,pre1,light drowsy
13366,0.50518798828125,Guessing,pre1,light drowsy
13367,0.50472412109375,Guessing,pre1,light drowsy
13368,0.50507568359375,Guessing,pre1,light drowsy
13369,0.5063858032226562,Guessing,pre1,light drowsy
13370,0.5040225219726563,Guessing,pre1,light drowsy
13371,0.50551025390625,Guessing,pre1,light drowsy
13372,0.5063040161132812,Guessing,pre1,light drowsy
13373,0.5044143676757813,Guessing,pre1,light drowsy
13374,0.50561279296875,Guessing,pre1,light drowsy
13375,0.50472412109375,Guessing,pre1,light drowsy
13376,0.5054052734375001,Guessing,pre1,light drowsy
13377,0.5044775390625,Guessing,pre1,light drowsy
13378,0.5038870239257813,Guessing,pre1,light drowsy
13379,0.5051321411132813,Guessing,pre1,light drowsy
13380,0.503955078125,Guessing,pre1,light drowsy
13381,0.5061767578125,Guessing,pre1,light drowsy
13382,0.5049609375,Guessing,pre1,light drowsy
13383,0.5060440063476562,Guessing,pre1,light drowsy
13384,0.5058584594726563,Guessing,pre1,light drowsy
13385,0.50460205078125,Guessing,pre1,light drowsy
13386,0.5034658813476562,Guessing,pre1,light drowsy
13387,0.5028701782226562,Guessing,pre1,light drowsy
13388,0.5031729125976563,Guessing,pre1,light drowsy
13389,0.50460205078125,Guessing,pre1,light drowsy
13390,0.50518798828125,Guessing,pre1,light drowsy
13391,0.505712890625,Guessing,pre1,light drowsy
13392,0.503818359375,Guessing,pre1,light drowsy
13393,0.50263671875,Guessing,pre1,light drowsy
13394,0.5054052734375001,Guessing,pre1,light drowsy
13395,0.50472412109375,Guessing,pre1,light drowsy
13396,0.5044143676757813,Guessing,pre1,light drowsy
13397,0.5037490844726562,Guessing,pre1,light drowsy
13398,0.5053518676757812,Guessing,pre1,light drowsy
13399,0.5035375976562501,Guessing,pre1,light drowsy
13400,0.5034658813476562,Guessing,pre1,light drowsy
13401,0.50657958984375,Guessing,pre1,light drowsy
13402,0.5062197875976563,Guessing,pre1,light drowsy
13403,0.50472412109375,Guessing,pre1,light drowsy
13404,0.50507568359375,Guessing,pre1,light drowsy
13405,0.5040225219726563,Guessing,pre1,light drowsy
13406,0.503955078125,Guessing,pre1,light drowsy
13407,0.50472412109375,Guessing,pre1,light drowsy
13408,0.5061331176757813,Guessing,pre1,light drowsy
13409,0.5060888671875,Guessing,pre1,light drowsy
13410,0.50472412109375,Guessing,pre1,light drowsy
13411,0.5065420532226563,Guessing,pre1,light drowsy
13412,0.50460205078125,Guessing,pre1,light drowsy
13413,0.5062197875976563,Guessing,pre1,light drowsy
13414,0.5036087036132812,Guessing,pre1,light drowsy
13415,0.50650390625,Guessing,pre1,light drowsy
13416,0.505810546875,Guessing,pre1,light drowsy
13417,0.5052432250976563,Guessing,pre1,light drowsy
13418,0.5060440063476562,Guessing,pre1,light drowsy
13419,0.5040225219726563,Guessing,pre1,light drowsy
13420,0.5034658813476562,Guessing,pre1,light drowsy
13421,0.5061767578125,Guessing,pre1,light drowsy
13422,0.5063858032226562,Guessing,pre1,light drowsy
13423,0.5043505859375,Guessing,pre1,light drowsy
13424,0.5038870239257813,Guessing,pre1,light drowsy
13425,0.5022354125976562,Guessing,pre1,light drowsy
13426,0.50472412109375,Guessing,pre1,light drowsy
13427,0.5032470703125,Guessing,pre1,light drowsy
13428,0.5044775390625,Guessing,pre1,light drowsy
13429,0.5046633911132813,Guessing,pre1,light drowsy
13430,0.5051321411132813,Guessing,pre1,light drowsy
13431,0.5033206176757813,Guessing,pre1,light drowsy
13432,0.50294677734375,Guessing,pre1,light drowsy
13433,0.5049026489257813,Guessing,pre1,light drowsy
13434,0.50484375,Guessing,pre1,light drowsy
13435,0.50599853515625,Guessing,pre1,light drowsy
13436,0.5049026489257813,Guessing,pre1,light drowsy
13437,0.5054580688476562,Guessing,pre1,light drowsy
13438,0.5043505859375,Guessing,pre1,light drowsy
13439,0.50422119140625,Guessing,pre1,light drowsy
13440,0.5060440063476562,Guessing,pre1,light drowsy
13441,0.5053518676757812,Guessing,pre1,light drowsy
13442,0.50367919921875,Guessing,pre1,light drowsy
13443,0.5044775390625,Guessing,pre1,light drowsy
13444,0.5050186157226563,Guessing,pre1,light drowsy
13445,0.5052978515625,Guessing,pre1,light drowsy
13446,0.50247802734375,Guessing,pre1,light drowsy
13447,0.50551025390625,Guessing,pre1,light drowsy
13448,0.5020706176757812,Guessing,pre1,light drowsy
13449,0.5060888671875,Guessing,pre1,light drowsy
13450,0.5046633911132813,Guessing,pre1,light drowsy
13451,0.50551025390625,Guessing,pre1,light drowsy
13452,0.50484375,Guessing,pre1,light drowsy
13453,0.50518798828125,Guessing,pre1,light drowsy
13454,0.5044143676757813,Guessing,pre1,light drowsy
13455,0.5049609375,Guessing,pre1,light drowsy
13456,0.5033206176757813,Guessing,pre1,light drowsy
13457,0.5044775390625,Guessing,pre1,light drowsy
13458,0.50551025390625,Guessing,pre1,light drowsy
13459,0.5062197875976563,Guessing,pre1,light drowsy
13460,0.5038870239257813,Guessing,pre1,light drowsy
13461,0.5052978515625,Guessing,pre1,light drowsy
13462,0.5066885375976562,Guessing,pre1,light drowsy
13463,0.5046633911132813,Guessing,pre1,light drowsy
13464,0.505712890625,Guessing,pre1,light drowsy
13465,0.5033206176757813,Guessing,pre1,light drowsy
13466,0.5049609375,Guessing,pre1,light drowsy
13467,0.5052432250976563,Guessing,pre1,light drowsy
13468,0.50422119140625,Guessing,pre1,light drowsy
13469,0.50422119140625,Guessing,pre1,light drowsy
13470,0.5052978515625,Guessing,pre1,light drowsy
13471,0.50367919921875,Guessing,pre1,light drowsy
13472,0.5036087036132812,Guessing,pre1,light drowsy
13473,0.5038870239257813,Guessing,pre1,light drowsy
13474,0.5049026489257813,Guessing,pre1,light drowsy
13475,0.5052978515625,Guessing,pre1,light drowsy
13476,0.50551025390625,Guessing,pre1,light drowsy
13477,0.5044143676757813,Guessing,pre1,light drowsy
13478,0.5055618286132812,Guessing,pre1,light drowsy
13479,0.50367919921875,Guessing,pre1,light drowsy
13480,0.5044775390625,Guessing,pre1,light drowsy
13481,0.5045401000976563,Guessing,pre1,light drowsy
13482,0.5050186157226563,Guessing,pre1,light drowsy
13483,0.5032470703125,Guessing,pre1,light drowsy
13484,0.5053518676757812,Guessing,pre1,light drowsy
13485,0.50561279296875,Guessing,pre1,light drowsy
13486,0.503955078125,Guessing,pre1,light drowsy
13487,0.5051321411132813,Guessing,pre1,light drowsy
13488,0.5061767578125,Guessing,pre1,light drowsy
13489,0.5049609375,Guessing,pre1,light drowsy
13490,0.50247802734375,Guessing,pre1,light drowsy
13491,0.50460205078125,Guessing,pre1,light drowsy
13492,0.5047842407226563,Guessing,pre1,light drowsy
13493,0.5054580688476562,Guessing,pre1,light drowsy
13494,0.50472412109375,Guessing,pre1,light drowsy
13495,0.5061331176757813,Guessing,pre1,light drowsy
13496,0.5035375976562501,Guessing,pre1,light drowsy
13497,0.5057620239257813,Guessing,pre1,light drowsy
13498,0.5033935546875,Guessing,pre1,light drowsy
13499,0.5028701782226562,Guessing,pre1,light drowsy
13500,0.5056631469726562,Guessing,pre1,light drowsy
13501,0.5066165161132813,Guessing,pre1,light drowsy
13502,0.5065420532226563,Guessing,pre1,light drowsy
13503,0.5050186157226563,Guessing,pre1,light drowsy
13504,0.5033935546875,Guessing,pre1,light drowsy
13505,0.503818359375,Guessing,pre1,light drowsy
13506,0.5049026489257813,Guessing,pre1,light drowsy
13507,0.50561279296875,Guessing,pre1,light drowsy
13508,0.50422119140625,Guessing,pre1,light drowsy
13509,0.50518798828125,Guessing,pre1,light drowsy
13510,0.5043505859375,Guessing,pre1,light drowsy
13511,0.5061767578125,Guessing,pre1,light drowsy
13512,0.5052432250976563,Guessing,pre1,light drowsy
13513,0.5061331176757813,Guessing,pre1,light drowsy
13514,0.5037490844726562,Guessing,pre1,light drowsy
13515,0.50367919921875,Guessing,pre1,light drowsy
13516,0.50472412109375,Guessing,pre1,light drowsy
13517,0.5057620239257813,Guessing,pre1,light drowsy
13518,0.50642578125,Guessing,pre1,light drowsy
13519,0.5050186157226563,Guessing,pre1,light drowsy
13520,0.5045401000976563,Guessing,pre1,light drowsy
13521,0.5051321411132813,Guessing,pre1,light drowsy
13522,0.50551025390625,Guessing,pre1,light drowsy
13523,0.5030227661132812,Guessing,pre1,light drowsy
13524,0.5043505859375,Guessing,pre1,light drowsy
13525,0.50472412109375,Guessing,pre1,light drowsy
13526,0.5033935546875,Guessing,pre1,light drowsy
13527,0.5035375976562501,Guessing,pre1,light drowsy
13528,0.503818359375,Guessing,pre1,light drowsy
13529,0.5049026489257813,Guessing,pre1,light drowsy
13530,0.5061331176757813,Guessing,pre1,light drowsy
13531,0.50507568359375,Guessing,pre1,light drowsy
13532,0.5064651489257812,Guessing,pre1,light drowsy
13533,0.5054052734375001,Guessing,pre1,light drowsy
13534,0.50650390625,Guessing,pre1,light drowsy
13535,0.5049609375,Guessing,pre1,light drowsy
13536,0.5042861938476563,Guessing,pre1,light drowsy
13537,0.5044143676757813,Guessing,pre1,light drowsy
13538,0.5045401000976563,Guessing,pre1,light drowsy
13539,0.5054580688476562,Guessing,pre1,light drowsy
13540,0.5045401000976563,Guessing,pre1,light drowsy
13541,0.50247802734375,Guessing,pre1,light drowsy
13542,0.5053518676757812,Guessing,pre1,light drowsy
13543,0.5051321411132813,Guessing,pre1,light drowsy
13544,0.5052978515625,Guessing,pre1,light drowsy
13545,0.5054580688476562,Guessing,pre1,light drowsy
13546,0.5033206176757813,Guessing,pre1,light drowsy
13547,0.5052978515625,Guessing,pre1,light drowsy
13548,0.5052432250976563,Guessing,pre1,light drowsy
13549,0.50561279296875,Guessing,pre1,light drowsy
13550,0.50599853515625,Guessing,pre1,light drowsy
13551,0.5038870239257813,Guessing,pre1,light drowsy
13552,0.50484375,Guessing,pre1,light drowsy
13553,0.5059524536132812,Guessing,pre1,light drowsy
13554,0.50408935546875,Guessing,pre1,light drowsy
13555,0.5036087036132812,Guessing,pre1,light drowsy
13556,0.503955078125,Guessing,pre1,light drowsy
13557,0.5060440063476562,Guessing,pre1,light drowsy
13558,0.5051321411132813,Guessing,pre1,light drowsy
13559,0.5049609375,Guessing,pre1,light drowsy
13560,0.50484375,Guessing,pre1,light drowsy
13561,0.5060888671875,Guessing,pre1,light drowsy
13562,0.5040225219726563,Guessing,pre1,light drowsy
13563,0.5054580688476562,Guessing,pre1,light drowsy
13564,0.5049026489257813,Guessing,pre1,light drowsy
13565,0.5032470703125,Guessing,pre1,light drowsy
13566,0.5052432250976563,Guessing,pre1,light drowsy
13567,0.5052978515625,Guessing,pre1,light drowsy
13568,0.5044143676757813,Guessing,pre1,light drowsy
13569,0.5051321411132813,Guessing,pre1,light drowsy
13570,0.5065420532226563,Guessing,pre1,light drowsy
13571,0.5053518676757812,Guessing,pre1,light drowsy
13572,0.5053518676757812,Guessing,pre1,light drowsy
13573,0.5054052734375001,Guessing,pre1,light drowsy
13574,0.5049026489257813,Guessing,pre1,light drowsy
13575,0.5040225219726563,Guessing,pre1,light drowsy
13576,0.50590576171875,Guessing,pre1,light drowsy
13577,0.5019873046875001,Guessing,pre1,light drowsy
13578,0.50460205078125,Guessing,pre1,light drowsy
13579,0.50422119140625,Guessing,pre1,light drowsy
13580,0.50551025390625,Guessing,pre1,light drowsy
13581,0.5059524536132812,Guessing,pre1,light drowsy
13582,0.5054580688476562,Guessing,pre1,light drowsy
13583,0.5040225219726563,Guessing,pre1,light drowsy
13584,0.50472412109375,Guessing,pre1,light drowsy
13585,0.5050186157226563,Guessing,pre1,light drowsy
13586,0.50460205078125,Guessing,pre1,light drowsy
13587,0.5046633911132813,Guessing,pre1,light drowsy
13588,0.5061767578125,Guessing,pre1,light drowsy
13589,0.5050186157226563,Guessing,pre1,light drowsy
13590,0.5056631469726562,Guessing,pre1,light drowsy
13591,0.50472412109375,Guessing,pre1,light drowsy
13592,0.5054580688476562,Guessing,pre1,light drowsy
13593,0.5033206176757813,Guessing,pre1,light drowsy
13594,0.50518798828125,Guessing,pre1,light drowsy
13595,0.5059524536132812,Guessing,pre1,light drowsy
13596,0.5053518676757812,Guessing,pre1,light drowsy
13597,0.5052432250976563,Guessing,pre1,light drowsy
13598,0.5045401000976563,Guessing,pre1,light drowsy
13599,0.50599853515625,Guessing,pre1,light drowsy
13600,0.5042861938476563,Guessing,pre1,light drowsy
13601,0.5046633911132813,Guessing,pre1,light drowsy
13602,0.5035375976562501,Guessing,pre1,light drowsy
13603,0.5037490844726562,Guessing,pre1,light drowsy
13604,0.5049609375,Guessing,pre1,light drowsy
13605,0.5058584594726563,Guessing,pre1,light drowsy
13606,0.5060440063476562,Guessing,pre1,light drowsy
13607,0.5046633911132813,Guessing,pre1,light drowsy
13608,0.5053518676757812,Guessing,pre1,light drowsy
13609,0.5054052734375001,Guessing,pre1,light drowsy
13610,0.50460205078125,Guessing,pre1,light drowsy
13611,0.50507568359375,Guessing,pre1,light drowsy
13612,0.5045401000976563,Guessing,pre1,light drowsy
13613,0.5045401000976563,Guessing,pre1,light drowsy
13614,0.5047842407226563,Guessing,pre1,light drowsy
13615,0.5045401000976563,Guessing,pre1,light drowsy
13616,0.50422119140625,Guessing,pre1,light drowsy
13617,0.5053518676757812,Guessing,pre1,light drowsy
13618,0.50551025390625,Guessing,pre1,light drowsy
13619,0.5056631469726562,Guessing,pre1,light drowsy
13620,0.50460205078125,Guessing,pre1,light drowsy
13621,0.5059524536132812,Guessing,pre1,light drowsy
13622,0.50599853515625,Guessing,pre1,light drowsy
13623,0.5053518676757812,Guessing,pre1,light drowsy
13624,0.5059524536132812,Guessing,pre1,light drowsy
13625,0.5040225219726563,Guessing,pre1,light drowsy
13626,0.5061331176757813,Guessing,pre1,light drowsy
13627,0.5056631469726562,Guessing,pre1,light drowsy
13628,0.5049026489257813,Guessing,pre1,light drowsy
13629,0.5063858032226562,Guessing,pre1,light drowsy
13630,0.503818359375,Guessing,pre1,light drowsy
13631,0.5054580688476562,Guessing,pre1,light drowsy
13632,0.5059524536132812,Guessing,pre1,light drowsy
13633,0.5053518676757812,Guessing,pre1,light drowsy
13634,0.50484375,Guessing,pre1,light drowsy
13635,0.503955078125,Guessing,pre1,light drowsy
13636,0.5049609375,Guessing,pre1,light drowsy
13637,0.50551025390625,Guessing,pre1,light drowsy
13638,0.5052432250976563,Guessing,pre1,light drowsy
13639,0.50599853515625,Guessing,pre1,light drowsy
13640,0.5050186157226563,Guessing,pre1,light drowsy
13641,0.5057620239257813,Guessing,pre1,light drowsy
13642,0.50507568359375,Guessing,pre1,light drowsy
13643,0.5049026489257813,Guessing,pre1,light drowsy
13644,0.5052978515625,Guessing,pre1,light drowsy
13645,0.5028701782226562,Guessing,pre1,light drowsy
13646,0.50561279296875,Guessing,pre1,light drowsy
13647,0.50460205078125,Guessing,pre1,light drowsy
13648,0.503955078125,Guessing,pre1,light drowsy
13649,0.5041555786132812,Guessing,pre1,light drowsy
13650,0.50518798828125,Guessing,pre1,light drowsy
13651,0.5052432250976563,Guessing,pre1,light drowsy
13652,0.5040225219726563,Guessing,pre1,light drowsy
13653,0.50518798828125,Guessing,pre1,light drowsy
13654,0.5051321411132813,Guessing,pre1,light drowsy
13655,0.5052978515625,Guessing,pre1,light drowsy
13656,0.5052978515625,Guessing,pre1,light drowsy
13657,0.5047842407226563,Guessing,pre1,light drowsy
13658,0.5046633911132813,Guessing,pre1,light drowsy
13659,0.50561279296875,Guessing,pre1,light drowsy
13660,0.5049026489257813,Guessing,pre1,light drowsy
13661,0.50599853515625,Guessing,pre1,light drowsy
13662,0.50518798828125,Guessing,pre1,light drowsy
13663,0.5043505859375,Guessing,pre1,light drowsy
13664,0.50422119140625,Guessing,pre1,light drowsy
13665,0.5043505859375,Guessing,pre1,light drowsy
13666,0.5019033813476562,Guessing,pre1,light drowsy
13667,0.50247802734375,Guessing,pre1,light drowsy
13668,0.5047842407226563,Guessing,pre1,light drowsy
13669,0.5052432250976563,Guessing,pre1,light drowsy
13670,0.5032470703125,Guessing,pre1,light drowsy
13671,0.5063858032226562,Guessing,pre1,light drowsy
13672,0.5052978515625,Guessing,pre1,light drowsy
13673,0.50507568359375,Guessing,pre1,light drowsy
13674,0.50247802734375,Guessing,pre1,light drowsy
13675,0.50408935546875,Guessing,pre1,light drowsy
13676,0.505810546875,Guessing,pre1,light drowsy
13677,0.5025576782226563,Guessing,pre1,light drowsy
13678,0.50460205078125,Guessing,pre1,light drowsy
13679,0.5044143676757813,Guessing,pre1,light drowsy
13680,0.5054052734375001,Guessing,pre1,light drowsy
13681,0.5049026489257813,Guessing,pre1,light drowsy
13682,0.50561279296875,Guessing,pre1,light drowsy
13683,0.50561279296875,Guessing,pre1,light drowsy
13684,0.5063858032226562,Guessing,pre1,light drowsy
13685,0.5033206176757813,Guessing,pre1,light drowsy
13686,0.5055618286132812,Guessing,pre1,light drowsy
13687,0.50472412109375,Guessing,pre1,light drowsy
13688,0.5060440063476562,Guessing,pre1,light drowsy
13689,0.5041555786132812,Guessing,pre1,light drowsy
13690,0.5042861938476563,Guessing,pre1,light drowsy
13691,0.5038870239257813,Guessing,pre1,light drowsy
13692,0.5046633911132813,Guessing,pre1,light drowsy
13693,0.5064651489257812,Guessing,pre1,light drowsy
13694,0.5044143676757813,Guessing,pre1,light drowsy
13695,0.5049026489257813,Guessing,pre1,light drowsy
13696,0.5066165161132813,Guessing,pre1,light drowsy
13697,0.5054052734375001,Guessing,pre1,light drowsy
13698,0.5050186157226563,Guessing,pre1,light drowsy
13699,0.5044143676757813,Guessing,pre1,light drowsy
13700,0.5045401000976563,Guessing,pre1,light drowsy
13701,0.507041015625,Guessing,pre1,light drowsy
13702,0.5040225219726563,Guessing,pre1,light drowsy
13703,0.5057620239257813,Guessing,pre1,light drowsy
13704,0.5052978515625,Guessing,pre1,light drowsy
13705,0.5046633911132813,Guessing,pre1,light drowsy
13706,0.5041555786132812,Guessing,pre1,light drowsy
13707,0.50551025390625,Guessing,pre1,light drowsy
13708,0.5053518676757812,Guessing,pre1,light drowsy
13709,0.50422119140625,Guessing,pre1,light drowsy
13710,0.5045401000976563,Guessing,pre1,light drowsy
13711,0.5047842407226563,Guessing,pre1,light drowsy
13712,0.50460205078125,Guessing,pre1,light drowsy
13713,0.5044775390625,Guessing,pre1,light drowsy
13714,0.5035375976562501,Guessing,pre1,light drowsy
13715,0.50460205078125,Guessing,pre1,light drowsy
13716,0.5053518676757812,Guessing,pre1,light drowsy
13717,0.5049026489257813,Guessing,pre1,light drowsy
13718,0.5049609375,Guessing,pre1,light drowsy
13719,0.5063040161132812,Guessing,pre1,light drowsy
13720,0.5054580688476562,Guessing,pre1,light drowsy
13721,0.5050186157226563,Guessing,pre1,light drowsy
13722,0.5049026489257813,Guessing,pre1,light drowsy
13723,0.50472412109375,Guessing,pre1,light drowsy
13724,0.503955078125,Guessing,pre1,light drowsy
13725,0.50599853515625,Guessing,pre1,light drowsy
13726,0.5052978515625,Guessing,pre1,light drowsy
13727,0.5043505859375,Guessing,pre1,light drowsy
13728,0.5030227661132812,Guessing,pre1,light drowsy
13729,0.5055618286132812,Guessing,pre1,light drowsy
13730,0.5055618286132812,Guessing,pre1,light drowsy
13731,0.5049609375,Guessing,pre1,light drowsy
13732,0.505810546875,Guessing,pre1,light drowsy
13733,0.5052432250976563,Guessing,pre1,light drowsy
13734,0.5045401000976563,Guessing,pre1,light drowsy
13735,0.5047842407226563,Guessing,pre1,light drowsy
13736,0.5045401000976563,Guessing,pre1,light drowsy
13737,0.505810546875,Guessing,pre1,light drowsy
13738,0.505810546875,Guessing,pre1,light drowsy
13739,0.5049026489257813,Guessing,pre1,light drowsy
13740,0.503955078125,Guessing,pre1,light drowsy
13741,0.50294677734375,Guessing,pre1,light drowsy
13742,0.5033935546875,Guessing,pre1,light drowsy
13743,0.5064651489257812,Guessing,pre1,light drowsy
13744,0.503955078125,Guessing,pre1,light drowsy
13745,0.5047842407226563,Guessing,pre1,light drowsy
13746,0.5063452148437501,Guessing,pre1,light drowsy
13747,0.50561279296875,Guessing,pre1,light drowsy
13748,0.50507568359375,Guessing,pre1,light drowsy
13749,0.50408935546875,Guessing,pre1,light drowsy
13750,0.50484375,Guessing,pre1,light drowsy
13751,0.503818359375,Guessing,pre1,light drowsy
13752,0.5052432250976563,Guessing,pre1,light drowsy
13753,0.5033935546875,Guessing,pre1,light drowsy
13754,0.5049026489257813,Guessing,pre1,light drowsy
13755,0.5058584594726563,Guessing,pre1,light drowsy
13756,0.50422119140625,Guessing,pre1,light drowsy
13757,0.50551025390625,Guessing,pre1,light drowsy
13758,0.5068252563476563,Guessing,pre1,light drowsy
13759,0.503818359375,Guessing,pre1,light drowsy
13760,0.5052978515625,Guessing,pre1,light drowsy
13761,0.5044143676757813,Guessing,pre1,light drowsy
13762,0.5043505859375,Guessing,pre1,light drowsy
13763,0.5045401000976563,Guessing,pre1,light drowsy
13764,0.5046633911132813,Guessing,pre1,light drowsy
13765,0.5047842407226563,Guessing,pre1,light drowsy
13766,0.5028701782226562,Guessing,pre1,light drowsy
13767,0.50590576171875,Guessing,pre1,light drowsy
13768,0.5047842407226563,Guessing,pre1,light drowsy
13769,0.50551025390625,Guessing,pre1,light drowsy
13770,0.50484375,Guessing,pre1,light drowsy
13771,0.5038870239257813,Guessing,pre1,light drowsy
13772,0.5046633911132813,Guessing,pre1,light drowsy
13773,0.50599853515625,Guessing,pre1,light drowsy
13774,0.5044143676757813,Guessing,pre1,light drowsy
13775,0.5051321411132813,Guessing,pre1,light drowsy
13776,0.50408935546875,Guessing,pre1,light drowsy
13777,0.5054052734375001,Guessing,pre1,light drowsy
13778,0.503818359375,Guessing,pre1,light drowsy
13779,0.5052432250976563,Guessing,pre1,light drowsy
13780,0.5046633911132813,Guessing,pre1,light drowsy
13781,0.5057620239257813,Guessing,pre1,light drowsy
13782,0.503955078125,Guessing,pre1,light drowsy
13783,0.50507568359375,Guessing,pre1,light drowsy
13784,0.5049609375,Guessing,pre1,light drowsy
13785,0.5061767578125,Guessing,pre1,light drowsy
13786,0.50408935546875,Guessing,pre1,light drowsy
13787,0.50551025390625,Guessing,pre1,light drowsy
13788,0.5061331176757813,Guessing,pre1,light drowsy
13789,0.503818359375,Guessing,pre1,light drowsy
13790,0.5034658813476562,Guessing,pre1,light drowsy
13791,0.5065420532226563,Guessing,pre1,light drowsy
13792,0.50561279296875,Guessing,pre1,light drowsy
13793,0.5068252563476563,Guessing,pre1,light drowsy
13794,0.50551025390625,Guessing,pre1,light drowsy
13795,0.50460205078125,Guessing,pre1,light drowsy
13796,0.5052978515625,Guessing,pre1,light drowsy
13797,0.50460205078125,Guessing,pre1,light drowsy
13798,0.50484375,Guessing,pre1,light drowsy
13799,0.5052432250976563,Guessing,pre1,light drowsy
13800,0.5055618286132812,Guessing,pre1,light drowsy
13801,0.50561279296875,Guessing,pre1,light drowsy
13802,0.5054580688476562,Guessing,pre1,light drowsy
13803,0.5050186157226563,Guessing,pre1,light drowsy
13804,0.5042861938476563,Guessing,pre1,light drowsy
13805,0.50599853515625,Guessing,pre1,light drowsy
13806,0.5043505859375,Guessing,pre1,light drowsy
13807,0.5049026489257813,Guessing,pre1,light drowsy
13808,0.5052978515625,Guessing,pre1,light drowsy
13809,0.5043505859375,Guessing,pre1,light drowsy
13810,0.50551025390625,Guessing,pre1,light drowsy
13811,0.50518798828125,Guessing,pre1,light drowsy
13812,0.50507568359375,Guessing,pre1,light drowsy
13813,0.5051321411132813,Guessing,pre1,light drowsy
13814,0.5038870239257813,Guessing,pre1,light drowsy
13815,0.5060440063476562,Guessing,pre1,light drowsy
13816,0.50472412109375,Guessing,pre1,light drowsy
13817,0.50507568359375,Guessing,pre1,light drowsy
13818,0.5033935546875,Guessing,pre1,light drowsy
13819,0.5041555786132812,Guessing,pre1,light drowsy
13820,0.5059524536132812,Guessing,pre1,light drowsy
13821,0.50484375,Guessing,pre1,light drowsy
13822,0.5046633911132813,Guessing,pre1,light drowsy
13823,0.5063452148437501,Guessing,pre1,light drowsy
13824,0.5064651489257812,Guessing,pre1,light drowsy
13825,0.5057620239257813,Guessing,pre1,light drowsy
13826,0.50408935546875,Guessing,pre1,light drowsy
13827,0.5044775390625,Guessing,pre1,light drowsy
13828,0.5043505859375,Guessing,pre1,light drowsy
13829,0.50507568359375,Guessing,pre1,light drowsy
13830,0.5066885375976562,Guessing,pre1,light drowsy
13831,0.5040225219726563,Guessing,pre1,light drowsy
13832,0.5052432250976563,Guessing,pre1,light drowsy
13833,0.5051321411132813,Guessing,pre1,light drowsy
13834,0.5040225219726563,Guessing,pre1,light drowsy
13835,0.505712890625,Guessing,pre1,light drowsy
13836,0.50472412109375,Guessing,pre1,light drowsy
13837,0.50460205078125,Guessing,pre1,light drowsy
13838,0.5049609375,Guessing,pre1,light drowsy
13839,0.5040225219726563,Guessing,pre1,light drowsy
13840,0.5044143676757813,Guessing,pre1,light drowsy
13841,0.50551025390625,Guessing,pre1,light drowsy
13842,0.5051321411132813,Guessing,pre1,light drowsy
13843,0.50561279296875,Guessing,pre1,light drowsy
13844,0.50309814453125,Guessing,pre1,light drowsy
13845,0.50472412109375,Guessing,pre1,light drowsy
13846,0.5054052734375001,Guessing,pre1,light drowsy
13847,0.50408935546875,Guessing,pre1,light drowsy
13848,0.5033935546875,Guessing,pre1,light drowsy
13849,0.50484375,Guessing,pre1,light drowsy
13850,0.5047842407226563,Guessing,pre1,light drowsy
13851,0.5045401000976563,Guessing,pre1,light drowsy
13852,0.5035375976562501,Guessing,pre1,light drowsy
13853,0.5040225219726563,Guessing,pre1,light drowsy
13854,0.5057620239257813,Guessing,pre1,light drowsy
13855,0.50590576171875,Guessing,pre1,light drowsy
13856,0.5008486938476563,Guessing,pre1,light drowsy
13857,0.5044143676757813,Guessing,pre1,light drowsy
13858,0.50518798828125,Guessing,pre1,light drowsy
13859,0.5057620239257813,Guessing,pre1,light drowsy
13860,0.501474609375,Guessing,pre1,light drowsy
13861,0.5040225219726563,Guessing,pre1,light drowsy
13862,0.50460205078125,Guessing,pre1,light drowsy
13863,0.50484375,Guessing,pre1,light drowsy
13864,0.50518798828125,Guessing,pre1,light drowsy
13865,0.50551025390625,Guessing,pre1,light drowsy
13866,0.5057620239257813,Guessing,pre1,light drowsy
13867,0.5057620239257813,Guessing,pre1,light drowsy
13868,0.5054052734375001,Guessing,pre1,light drowsy
13869,0.5067581176757813,Guessing,pre1,light drowsy
13870,0.50551025390625,Guessing,pre1,light drowsy
13871,0.50507568359375,Guessing,pre1,light drowsy
13872,0.503818359375,Guessing,pre1,light drowsy
13873,0.5043505859375,Guessing,pre1,light drowsy
13874,0.50422119140625,Guessing,pre1,light drowsy
13875,0.5053518676757812,Guessing,pre1,light drowsy
13876,0.50561279296875,Guessing,pre1,light drowsy
13877,0.5051321411132813,Guessing,pre1,light drowsy
13878,0.50551025390625,Guessing,pre1,light drowsy
13879,0.5049026489257813,Guessing,pre1,light drowsy
13880,0.5065420532226563,Guessing,pre1,light drowsy
13881,0.5055618286132812,Guessing,pre1,light drowsy
13882,0.5043505859375,Guessing,pre1,light drowsy
13883,0.5046633911132813,Guessing,pre1,light drowsy
13884,0.50507568359375,Guessing,pre1,light drowsy
13885,0.5052432250976563,Guessing,pre1,light drowsy
